,id_city,city_name,dens_pop
147627,51329,Loivre,131.64
147635,51333,Ludes,55.16
147643,51334,Luxémont-et-Villotte,51.36
147651,51336,Maffrécourt,8.61
147659,51337,Magneux,84.95
147667,51338,Mailly-Champagne,63.62
147675,51339,Mairy-sur-Marne,26.8
147683,51340,Maisons-en-Champagne,18.5
147691,51341,Malmy,7.04
147699,51342,Mancy,68.91
147707,51343,Marcilly-sur-Seine,62.74
147715,51344,Mardeuil,161.04
147723,51345,Mareuil-en-Brie,31.95
147731,51346,Mareuil-le-Port,129.13
147739,51348,Marfaux,17.19
147747,51349,Margerie-Hancourt,7.91
147755,51350,Margny,11.87
147763,51351,Marigny,9.21
147771,51352,Marolles,200
147779,51353,Marsangis,6.97
147787,51354,Marson,9.2
147795,51355,Massiges,6.35
147803,51356,Matignicourt-Goncourt,16.32
147811,51357,Matougues,44.44
147819,51358,Maurupt-le-Montois,32.23
147827,51359,Mécringes,19.38
147835,51360,Le Meix-Saint-Epoing,26.04
147843,51361,Le Meix-Tiercelin,8.6
147851,51362,Merfy,90.13
147859,51363,Merlaut,50.4
147867,51364,Méry-Prémecy,12.92
147875,51365,Les Mesneux,205.63
147883,51367,Le Mesnil-sur-Oger,133.38
147891,51368,Minaucourt-le-Mesnil-lès-Hurlus,2.17
147899,51369,Mœurs-Verdey,23.82
147907,51370,Moiremont,11.37
147915,51371,Moivre,2.84
147923,51372,Moncetz-Longevas,72.93
147931,51373,Moncetz-l'Abbaye,13.24
147939,51374,Mondement-Montgivroux,3.53
147947,51375,Montbré,103.57
147955,51376,Montgenost,17.98
147963,51377,Montépreux,3.05
147971,51378,Monthelon,130.83
147979,51379,Montigny-sur-Vesle,53.91
147987,51380,Montmirail,73.15
147995,51381,Montmort-Lucy,21.01
148003,51382,Mont-sur-Courville,20.03
148011,51384,Morangis,47.17
148019,51386,Morsains,9.49
148027,51387,Moslins,25.34
148035,51388,Mourmelon-le-Grand,221.89
148043,51389,Mourmelon-le-Petit,66.69
148051,51390,Moussy,278.65
148059,51391,Muizon,296.36
148067,51392,Mutigny,50.4
148075,51393,Nanteuil-la-Forêt,20.14
148083,51395,Nesle-la-Reposte,9.21
148091,51396,Nesle-le-Repons,28.21
148099,51397,La Neuville-aux-Bois,9.6
148107,51398,La Neuville-aux-Larris,112.8
148115,51399,La Neuville-au-Pont,36
148123,51402,Neuvy,15.55
148131,51403,Nogent-l'Abbesse,51.57
148139,51404,Noirlieu,7.79
148147,51406,Norrois,36.71
148155,51407,La Noue,31.48
148163,51409,Nuisement-sur-Coole,24.26
148171,51410,Œuilly,70.11
148179,51412,Ognes,7.7
148187,51413,Oiry,80.95
148195,51414,Olizy,32.82
148203,51415,Omey,52.03
148211,51416,Orbais-l'Abbaye,34.31
148219,51417,Orconte,27.69
148227,51418,Ormes,70.68
148235,51419,Outines,8.37
148243,51420,Outrepont,22.04
148251,51421,Oyes,12.87
148259,51422,Pargny-lès-Reims,131.22
148267,51423,Pargny-sur-Saulx,141.96
148275,51424,Passavant-en-Argonne,28.59
148283,51425,Passy-Grigny,31.94
148291,51426,Péas,8.58
148299,51428,Les Petites-Loges,101.64
148307,51429,Pévy,27.7
148315,51430,Pierre-Morains,6.4
148323,51431,Pierry,232.17
148331,51432,Pleurs,50
148339,51433,Plichancourt,43.46
148347,51434,Plivot,58.73
148355,51435,Pocancy,6.61
148363,51436,Pogny,65.77
148371,51437,Poilly,21.35
148379,51438,Poix,4.69
148387,51439,Pomacle,41.55
148395,51440,Pontfaverger-Moronvilliers,55.36
148403,51441,Ponthion,14.6
148411,51442,Possesse,3.82
148419,51443,Potangis,13.64
148427,51444,Pouillon,182.01
148435,51445,Pourcy,24.19
148443,51446,Pringy,28.29
148451,51447,Prosnes,14.82
148459,51448,Prouilly,54.47
148467,51449,Prunay,55.84
148475,51450,Puisieulx,46.97
148483,51451,Queudes,8.95
148491,51452,Rapsécourt,4.56
148499,51453,Recy,71.84
148507,51454,Reims,3863.41
148515,51455,Reims-la-Brûlée,34.25
148523,51456,Remicourt,6.4
148531,51457,Reuil,52.24
148539,51458,Reuves,9.84
148547,51459,Réveillon,16.37
148555,51460,Rieux,16.87
148563,51461,Rilly-la-Montagne,114.99
148571,51463,Les Rivières-Henruel,14.04
148579,51464,Romain,36.52
148587,51465,Romery,78.74
148595,51466,Romigny,19.12
148603,51468,Rosnay,65.52
148611,51469,Rouffy,19.51
148619,51470,Rouvroy-Ripont,0.34
148627,51471,Sacy,67.63
148635,51472,Saint-Amand-sur-Fion,36.37
148643,51473,Saint-Bon,13
148651,51474,Saint-Brice-Courcelles,821.39
148659,51475,Saint-Chéron,6.66
148667,51476,Saint-Étienne-au-Temple,68.59
148675,51477,Saint-Étienne-sur-Suippe,42.64
148683,51478,Saint-Eulien,52.61
148691,51479,Saint-Euphraise-et-Clairizet,49.29
148699,51480,Sainte-Gemme,19.03
148707,51482,Saint-Germain-la-Ville,58.01
148715,51483,Saint-Gibrien,132.67
148723,51484,Saint-Gilles,43.8
148731,51485,Saint-Hilaire-au-Temple,56.26
148739,51486,Saint-Hilaire-le-Grand,8.8
148747,51487,Saint-Hilaire-le-Petit,15.03
148755,51488,Saint-Imoges,18.51
148763,51489,Saint-Jean-devant-Possesse,6
148771,51490,Saint-Jean-sur-Moivre,13.47
148779,51491,Saint-Jean-sur-Tourbe,5.22
148787,51492,Saint-Just-Sauvage,80.38
148795,51493,Saint-Léonard,35.86
148803,51495,Saint-Loup,11.34
148811,51496,Saint-Lumier-en-Champagne,31.31
148819,51497,Saint-Lumier-la-Populeuse,18.49
148827,51498,Saint-Mard-sur-Auve,6.24
148835,51499,Saint-Mard-lès-Rouffy,23.33
148843,51500,Saint-Mard-sur-le-Mont,8.62
148851,51501,Sainte-Marie-à-Py,7.24
148859,51502,Saint-Martin-aux-Champs,15.83
148867,51503,Saint-Martin-l'Heureux,6.22
148875,51504,Saint-Martin-sur-le-Pré,67.62
148883,51505,Saint-Masmes,73.86
148891,51506,Saint-Memmie,433.07
148899,51507,Sainte-Menehould,72.93
148907,51508,Saint-Ouen-Domprot,5.47
148915,51509,Saint-Pierre,29.89
148923,51510,Saint-Quentin-les-Marais,19.66
148931,51511,Saint-Quentin-le-Verger,11.19
148939,51512,Saint-Quentin-sur-Coole,11.6
148947,51513,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,24.03
148955,51514,Saint-Remy-sous-Broyes,13.68
148963,51515,Saint-Remy-sur-Bussy,9.75
148971,51516,Saint-Saturnin,6.41
148979,51517,Saint-Souplet-sur-Py,5.66
148987,51518,Saint-Thierry,81.16
148995,51519,Saint-Thomas-en-Argonne,8.8
149003,51520,Saint-Utin,7.57
149011,51521,Saint-Vrain,19.53
149019,51522,Sapignicourt,86.93
149027,51523,Sarcy,38.99
149035,51524,Saron-sur-Aube,18.5
149043,51525,Sarry,101.8
149051,51526,Saudoy,30.49
149059,51527,Savigny-sur-Ardres,30.39
149067,51528,Scrupt,11.34
149075,51529,Selles,36.77
149083,51530,Sept-Saulx,36.67
149091,51531,Sermaize-les-Bains,101.13
149099,51532,Sermiers,31.16
149107,51533,Servon-Melzicourt,4.11
149115,51534,Serzy-et-Prin,28.12
149123,51535,Sézanne,209.11
149131,51536,Sillery,195.22
149139,51537,Sivry-Ante,8.29
149147,51538,Sogny-aux-Moulins,16.59
149155,51539,Sogny-en-l'Angle,10.66
149163,51542,Soizy-aux-Bois,26.1
149171,51543,Somme-Bionne,7.71
149179,51544,Sommepy-Tahure,9.36
149187,51545,Sommesous,13.55
149195,51546,Somme-Suippe,16.06
149203,51547,Somme-Tourbe,7.22
149211,51548,Somme-Vesle,10.28
149219,51549,Somme-Yèvre,5.61
149227,51550,Sompuis,6.16
149235,51551,Somsois,9.34
149243,51552,Songy,17.6
149251,51553,Souain-Perthes-lès-Hurlus,4.52
149259,51555,Soudé,5.2
149267,51556,Soudron,6.79
149275,51557,Soulanges,37.67
149283,51558,Soulières,23.34
149291,51559,Suippes,91.46
149299,51560,Suizy-le-Franc,18.02
149307,51562,Taissy,189.33
149315,51563,Talus-Saint-Prix,17.1
149323,51564,Val de Livre,27.17
149331,51565,Thaas,9.74
149339,51566,Thibie,28.2
149347,51567,Thiéblemont-Farémont,56.97
149355,51568,Thil,142.65
149363,51569,Thillois,80
149371,51570,Le Thoult-Trosnay,7.05
149379,51571,Val-de-Vesle,24.66
149387,51572,Tilloy-et-Bellay,12.05
149395,51573,Tinqueux,2480.48
149403,51574,Togny-aux-Bœufs,13.83
149411,51576,Tours-sur-Marne,58.87
149419,51577,Tramery,42.42
149427,51578,Trécon,6.99
149435,51579,Tréfols,12.3
149443,51580,Trépail,52.09
149451,51581,Treslon,61.96
149459,51582,Trigny,44.39
149467,51583,Trois-Fontaines-l'Abbaye,4.35
149475,51584,Trois-Puits,68.69
149483,51585,Troissy,51.36
149491,51586,Unchair,47.45
149499,51587,Vadenay,11.81
149507,51588,Valmy,12.48
149515,51589,Vanault-le-Châtel,5
149523,51590,Vanault-les-Dames,18.33
149531,51591,Vandeuil,32.9
149539,51592,Vandières,22.58
149547,51594,Vassimont-et-Chapelaine,2.99
149555,51595,Vatry,18.47
149563,51596,Vauchamps,28.49
149571,51597,Vauciennes,66.14
149579,51598,Vauclerc,79.64
149587,51599,Vaudemange,24.62
149595,51600,Vaudesincourt,7.75
149603,51601,Vavray-le-Grand,22.57
149611,51602,Vavray-le-Petit,12.06
149619,51603,Vélye,19.19
149627,51604,Ventelay,17.5
149635,51605,Venteuil,84.48
149643,51607,Verdon,18.09
149651,51608,Vernancourt,9.58
149659,51609,Verneuil,64.38
149667,51610,Verrières,67.41
149675,51611,Vert-Toulon,12.98
149683,51612,Blancs-Coteaux,50.63
149691,51613,Verzenay,98.59
149699,51614,Verzy,71.88
149707,51616,Vésigneul-sur-Marne,29.64
149715,51617,La Veuve,24.78
149723,51618,Le Vézier,15.33
149731,51619,Le Vieil-Dampierre,8.2
149739,51620,Vienne-la-Ville,23.13
149747,51621,Vienne-le-Château,10.07
149755,51622,Ville-Dommange,117.94
149763,51623,Ville-en-Selve,31.79
149771,51624,Ville-en-Tardenois,57.86
149779,51625,Villeneuve-la-Lionne,18.53
149787,51626,La Villeneuve-lès-Charleville,10.56
149795,51627,Villeneuve-Renneville-Chevigny,18.81
149803,51628,Villeneuve-Saint-Vistre-et-Villevotte,12.83
149811,51629,Villers-Allerand,74.15
149819,51630,Villers-aux-Bois,64.58
149827,51631,Villers-aux-Nœuds,38.2
149835,51632,Villers-en-Argonne,24.76
149843,51633,Villers-Franqueux,89.97
149851,51634,Villers-le-Château,12.61
149859,51635,Villers-le-Sec,18.97
149867,51636,Villers-Marmery,46.69
149875,51637,Villers-sous-Châtillon,43.8
149883,51638,Villeseneux,8
149891,51639,La Ville-sous-Orbais,3.89
149899,51640,Ville-sur-Tourbe,19.14
149907,51641,Villevenard,15.29
149915,51642,Villiers-aux-Corneilles,18.88
149923,51643,Vinay,177.67
149931,51644,Vincelles,86.76
149939,51645,Vindey,13.85
149947,51646,Virginy,6.68
149955,51647,Vitry-en-Perthois,47.46
149963,51648,Vitry-la-Ville,41.34
149971,51649,Vitry-le-François,1763.72
149979,51650,Voilemont,7.92
149987,51652,Vouarces,9.73
149995,51654,Vouillers,31.16
150003,51655,Vouzy,30.83
150011,51656,Vraux,35.47
150019,51657,Vrigny,55.38
150027,51658,Vroil,10.06
150035,51659,Wargemoulin-Hurlus,3.1
150043,51660,Warmeriville,111.44
150051,51662,Witry-lès-Reims,301.46
150059,51663,Magenta,1749.48
150067,52001,Ageville,15.96
150075,52002,Aigremont,4.72
150083,52003,Aillianville,6.35
150091,52004,Aingoulaincourt,2.55
150099,52005,Aizanville,9.71
150107,52006,Allichamps,129.56
150115,52007,Ambonville,6.01
150123,52008,Andelot-Blancheville,26.13
150131,52009,Andilly-en-Bassigny,12.47
150139,52011,Annéville-la-Prairie,17.43
150147,52012,Annonville,4.85
150155,52013,Anrosey,11.23
150163,52014,Aprey,11.9
150171,52015,Arbigny-sous-Varennes,8.74
150179,52016,Arbot,5.17
150187,52017,Arc-en-Barrois,14.45
150195,52019,Arnancourt,9.67
150203,52021,Attancourt,26.65
150211,52022,Aubepierre-sur-Aube,4.29
150219,52023,Auberive,2.19
150227,52025,Audeloncourt,7.5
150235,52027,Aujeurres,5.64
150243,52028,Aulnoy-sur-Aube,5.8
150251,52029,Autigny-le-Grand,38.44
150259,52030,Autigny-le-Petit,22.13
150267,52031,Autreville-sur-la-Renne,11.85
150275,52033,Avrecourt,14.15
150283,52034,Bailly-aux-Forges,13.61
150291,52035,Baissey,18.66
150299,52037,Bannes,40.39
150307,52038,Bassoncourt,9.86
150315,52039,Baudrecourt,10.14
150323,52040,Bay-sur-Aube,5.54
150331,52042,Beauchemin,8.98
150339,52043,Belmont,7.76
150347,52044,Roches-Bettaincourt,13.36
150355,52045,Bettancourt-la-Ferrée,333.09
150363,52047,Beurville,4.49
150371,52050,Biesles,56.21
150379,52051,Bize,40.67
150387,52053,Blaisy,12.99
150395,52055,Blécourt,15.86
150403,52056,Blessonville,19.16
150411,52057,Blumeray,7.08
150419,52058,Bologne,59.21
150427,52059,Bonnecourt,12.96
150435,52060,Bourbonne-les-Bains,30.45
150443,52061,Bourdons-sur-Rognon,7.38
150451,52062,Bourg,22.13
150459,52063,Bourg-Sainte-Marie,10.77
150467,52064,Bourmont-entre-Meuse-et-Mouzon,18.35
150475,52065,Bouzancourt,5.53
150483,52066,Brachay,8.51
150491,52067,Brainville-sur-Meuse,12.65
150499,52069,Braux-le-Châtel,13.56
150507,52070,Brennes,12.45
150515,52072,Brethenay,42.87
150523,52074,Breuvannes-en-Bassigny,13.86
150531,52075,Briaucourt,18.69
150539,52076,Bricon,47.11
150547,52079,Brousseval,109.65
150555,52082,Bugnières,8.47
150563,52083,Champsevraine,18.08
150571,52084,Busson,4.25
150579,52085,Buxières-lès-Clefmont,4.39
150587,52087,Buxières-lès-Villiers,39.64
150595,52088,Ceffonds,17.66
150603,52089,Celles-en-Bassigny,8.52
150611,52090,Celsoy,18.82
150619,52091,Cerisières,8.48
150627,52092,Chalancey,7.78
150635,52093,Chalindrey,121.15
150643,52094,Vals-des-Tilles,4.83
150651,52095,Chalvraines,7.21
150659,52097,Chambroncourt,4.81
150667,52099,Chamouilley,102.18
150675,52101,Champigneulles-en-Bassigny,6.01
150683,52102,Champigny-lès-Langres,66.46
150691,52103,Champigny-sous-Varennes,19.35
150699,52104,Chancenay,105.98
150707,52105,Changey,44.98
150715,52106,Chanoy,58.1
150723,52107,Chantraines,21.69
150731,52108,Charmes,24.17
150739,52109,Charmes-en-l'Angle,0.95
150747,52110,Charmes-la-Grande,13.39
150755,52113,Chassigny,16.43
150763,52114,Châteauvillain,14.84
150771,52115,Chatenay-Mâcheron,16.23
150779,52116,Chatenay-Vaudin,13.17
150787,52118,Chatonrupt-Sommermont,16.75
150795,52119,Chaudenay,75
150803,52120,Chauffourt,19.63
150811,52121,Chaumont,395.35
150819,52122,Chaumont-la-Ville,10.34
150827,52123,Chevillon,35.15
150835,52124,Chézeaux,7.08
150843,52125,Chamarandes-Choignes,55.43
150851,52126,Choilley-Dardenay,9.05
150859,52127,Choiseul,9.04
150867,52128,Cirey-lès-Mareilles,9.94
150875,52129,Cirey-sur-Blaise,7.36
150883,52130,Cirfontaines-en-Azois,16.28
150891,52131,Cirfontaines-en-Ornois,5.3
150899,52132,Clefmont,8.69
150907,52133,Clinchamp,4.42
150915,52134,Cohons,17.77
150923,52135,Coiffy-le-Bas,7.77
150931,52136,Coiffy-le-Haut,11.5
150939,52137,Colmier-le-Bas,3.7
150947,52138,Colmier-le-Haut,3.26
150955,52140,Colombey les Deux Églises,8.42
150963,52141,Condes,58.66
150971,52142,Consigny,6.58
150979,52145,Coublanc,6.15
150987,52146,Coupray,12.81
150995,52147,Courcelles-en-Montagne,5.87
151003,52149,Courcelles-sur-Blaise,16.4
151011,52151,Cour-l'Évêque,7.81
151019,52155,Culmont,61.88
151027,52156,Curel,53.34
151035,52157,Curmont,4.08
151043,52158,Cusey,12.14
151051,52159,Cuves,4.81
151059,52160,Daillancourt,8.09
151067,52161,Daillecourt,9.77
151075,52162,Dammartin-sur-Meuse,12.64
151083,52163,Dampierre,23.43
151091,52164,Damrémont,40.7
151099,52165,Dancevoir,7.58
151107,52167,Darmannes,14.44
151115,52168,Dinteville,3.88
151123,52169,Domblain,14.63
151131,52170,Dommarien,9.35
151139,52171,Dommartin-le-Franc,24.23
151147,52172,Dommartin-le-Saint-Père,18.82
151155,52173,Domremy-Landéville,4.13
151163,52174,Doncourt-sur-Meuse,6.24
151171,52175,Donjeux,30.37
151179,52177,Doulaincourt-Saucourt,18.01
151187,52178,Doulevant-le-Château,16.35
151195,52179,Doulevant-le-Petit,6.6
151203,52181,Échenay,9.64
151211,52182,Éclaron-Braucourt-Sainte-Livière,37.19
151219,52183,Ecot-la-Combe,1.86
151227,52184,Effincourt,4.79
151235,52185,Enfonvelle,4.92
151243,52187,Épizon,4.24
151251,52189,Le Val-d'Esnoms,12.32
151259,52190,Esnouveaux,16.95
151267,52193,Euffigneix,33.56
151275,52194,Eurville-Bienville,98.07
151283,52195,Farincourt,7.28
151291,52196,Faverolles,5.56
151299,52197,Fayl-Billot,30.26
151307,52198,Fays,11.71
151315,52199,Ferrière-et-Lafolie,6.31
151323,52200,Flagey,9.25
151331,52201,Flammerécourt,6.56
151339,52203,Fontaines-sur-Marne,22.57
151347,52204,Forcey,11.93
151355,52205,Foulain,26.14
151363,52206,Frampas,15.07
151371,52207,Frécourt,15.92
151379,52208,Fresnes-sur-Apance,8.86
151387,52211,Froncles,72.27
151395,52212,Fronville,27.8
151403,52213,Genevrières,10.12
151411,52214,La Genevroye,10.95
151419,52216,Germaines,5.41
151427,52217,Germainvilliers,13.18
151435,52218,Germay,4.01
151443,52219,Germisay,2.67
151451,52220,Giey-sur-Aujon,4.67
151459,52221,Gillancourt,7.82
151467,52222,Gillaumé,6.72
151475,52223,Gilley,6.14
151483,52227,Graffigny-Chemin,12.45
151491,52228,Grandchamp,16.32
151499,52229,Grenant,11.67
151507,52230,Gudmont-Villiers,16.76
151515,52231,Guindrecourt-aux-Ormes,10.03
151523,52232,Guindrecourt-sur-Blaise,11.23
151531,52233,Guyonvelle,19.48
151539,52234,Hâcourt,13.95
151547,52235,Hallignicourt,21.92
151555,52237,Harréville-les-Chanteurs,17.64
151563,52240,Heuilley-le-Grand,15.79
151571,52242,Haute-Amance,20.76
151579,52243,Huilliécourt,13.53
151587,52244,Humbécourt,36.52
151595,52245,Humberville,9.63
151603,52246,Humes-Jorquenay,37.02
151611,52247,Illoud,14.95
151619,52248,Is-en-Bassigny,28.14
151627,52249,Isômes,13.83
151635,52250,Joinville,159.19
151643,52251,Jonchery,34.33
151651,52253,Juzennecourt,17.86
151659,52254,Lachapelle-en-Blaisy,5.14
151667,52256,Lafauche,14.53
151675,52257,Laferté-sur-Amance,13.17
151683,52258,Laferté-sur-Aube,9.56
151691,52260,Lamancine,27.46
151699,52264,Laneuvelle,5.53
151707,52265,Bayard-sur-Marne,84.34
151715,52266,Laneuville-à-Rémy,11.07
151723,52267,Laneuville-au-Pont,52.81
151731,52269,Langres,343.39
151739,52271,Lanques-sur-Rognon,15.02
151747,52272,Lanty-sur-Aube,5.08
151755,52273,Larivière-Arnoncourt,5.95
151763,52274,Latrecey-Ormoy-sur-Aube,6.29
151771,52275,Lavernoy,15.33
151779,52276,Laville-aux-Bois,16.59
151787,52277,Lavilleneuve,11.46
151795,52278,Lavilleneuve-au-Roi,6.8
151803,52280,Lecey,25.35
151811,52282,Leffonds,9.38
151819,52284,Leschères-sur-le-Blaiseron,6.3
151827,52285,Leuchey,14.23
151835,52286,Leurville,7.38
151843,52287,Levécourt,13.13
151851,52288,Lezéville,4.7
151859,52289,Liffol-le-Petit,12.25
151867,52290,Les Loges,12.23
151875,52291,Longchamp,10.15
151883,52292,Longeau-Percey,96.52
151891,52294,Louvemont,33.17
151899,52295,Louvières,10.9
151907,52297,Luzy-sur-Marne,16.95
151915,52298,Maâtz,6.73
151923,52300,Magneux,28.1
151931,52301,Maisoncelles,14.52
151939,52302,Maizières,16.15
151947,52303,Maizières-sur-Amance,11.92
151955,52304,Malaincourt-sur-Meuse,13.58
151963,52305,Mandres-la-Côte,48.94
151971,52306,Manois,42.86
151979,52307,Marac,9.76
151987,52308,Maranville,32.45
151995,52310,Marbéville,5.59
152003,52311,Marcilly-en-Bassigny,11.45
152011,52312,Mardor,7.12
152019,52313,Mareilles,6.42
152027,52315,Marnay-sur-Marne,31.64
152035,52316,Mathons,5.15
152043,52318,Melay,17.56
152051,52319,Mennouveaux,9.1
152059,52320,Merrey,13.74
152067,52321,Mertrud,14.84
152075,52322,Meures,16.16
152083,52325,Millières,8.3
152091,52326,Mirbel,7.07
152099,52327,Moëslains,274.07
152107,52328,Montcharvot,9.09
152115,52330,Montheries,4.19
152123,52331,La Porte du Der,48.34
152131,52332,Val-de-Meuse,23.87
152139,52335,Montot-sur-Rognon,15.31
152147,52336,Montreuil-sur-Blaise,108.09
152155,52337,Montreuil-sur-Thonnance,7.29
152163,52341,Morancourt,9.41
152171,52342,Morionvilliers,3.92
152179,52344,Mouilleron,5.97
152187,52346,Mussey-sur-Marne,38.41
152195,52347,Narcy,21.31
152203,52348,Neuilly-l'Évêque,24.41
152211,52349,Neuilly-sur-Suize,20.93
152219,52350,Neuvelle-lès-Voisey,12.04
152227,52352,Ninville,7.53
152235,52353,Nogent,65.73
152243,52354,Noidant-Chatenoy,16.12
152251,52355,Noidant-le-Rocheux,9.16
152259,52356,Nomécourt,10.03
152267,52357,Noncourt-sur-le-Rongeant,19.01
152275,52358,Noyers,12.35
152283,52359,Nully,8.42
152291,52360,Occey,9.78
152299,52362,Orbigny-au-Mont,14.55
152307,52363,Orbigny-au-Val,12.98
152315,52364,Orcevaux,24.17
152323,52365,Orges,19.69
152331,52366,Ormancey,4.5
152339,52367,Ormoy-lès-Sexfontaines,7.41
152347,52369,Orquevaux,4.46
152355,52370,Osne-le-Val,9.47
152363,52371,Oudincourt,18.68
152371,52372,Outremécourt,9.23
152379,52373,Ozières,3.43
152387,52374,Le Pailly,38.39
152395,52375,Palaiseul,11.04
152403,52376,Pansey,11.83
152411,52377,Parnoy-en-Bassigny,7.07
152419,52378,Paroy-sur-Saulx,6.16
152427,52380,Peigney,46.47
152435,52383,Perrancey-les-Vieux-Moulins,16.92
152443,52384,Perrogney-les-Fontaines,7.57
152451,52385,Perrusse,5.35
152459,52386,Perthes,39.37
152467,52388,Pierremont-sur-Amance,9.16
152475,52390,Pisseloup,17.55
152483,52391,Planrupt,36.73
152491,52392,Plesnoy,12.74
152499,52393,Poinsenot,7.58
152507,52394,Poinson-lès-Fayl,17.14
152515,52395,Poinson-lès-Grancey,4.71
152523,52396,Poinson-lès-Nogent,13.12
152531,52397,Poiseul,15.5
152539,52398,Poissons,40.83
152547,52399,Pont-la-Ville,10.26
152555,52400,Le Châtelet-sur-Meuse,7.27
152563,52401,Poulangy,21.1
152571,52403,Praslay,6.91
152579,52405,Le Montsaugeonnais,35.64
152587,52406,Pressigny,8.76
152595,52407,Prez-sous-Lafauche,12.44
152603,52411,Rives Dervoises,17.33
152611,52413,Rachecourt-Suzémont,29.69
152619,52414,Rachecourt-sur-Marne,136.28
152627,52415,Rançonnières,13.77
152635,52416,Rangecourt,9.25
152643,52419,Rennepont,10.93
152651,52420,Reynel,6.77
152659,52421,Riaucourt,44.54
152667,52422,Richebourg,12.36
152675,52423,Rimaucourt,33.12
152683,52424,Rivières-le-Bois,9.66
152691,52425,Rivière-les-Fosses,10.93
152699,52426,Rizaucourt-Buchey,8.49
152707,52428,Rochefort-sur-la-Côte,12.36
152715,52429,Roches-sur-Marne,70.65
152723,52431,Rochetaillée,6.01
152731,52432,Rolampont,28.78
152739,52433,Romain-sur-Meuse,5.54
152747,52436,Rouécourt,6.27
152755,52437,Rouelles,3.78
152763,52438,Rougeux,10.59
152771,52439,Rouvres-sur-Aube,3.77
152779,52440,Rouvroy-sur-Marne,44.59
152787,52442,Rupt,52.53
152795,52443,Sailly,2.64
152803,52444,Saint-Blin,15.76
152811,52445,Saint-Broingt-le-Bois,15.37
152819,52446,Saint-Broingt-les-Fosses,18.84
152827,52447,Saint-Ciergues,14.7
152835,52448,Saint-Dizier,480.77
152843,52449,Saints-Geosmes,40.42
152851,52450,Saint-Loup-sur-Aujon,6.67
152859,52452,Saint-Martin-lès-Langres,29.95
152867,52453,Saint-Maurice,37.18
152875,52455,Saint-Thiébault,386.89
152883,52456,Saint-Urbain-Maconcourt,24.68
152891,52457,Saint-Vallier-sur-Marne,25.9
152899,52459,Sarcey,15.65
152907,52461,Sarrey,26.74
152915,52463,Saudron,4.97
152923,52464,Saulles,2.79
152931,52465,Saulxures,15.91
152939,52467,Savigny,9.53
152947,52468,Semilly,7.53
152955,52469,Semoutiers-Montsaon,27.04
152963,52470,Serqueux,14.4
152971,52472,Sexfontaines,6.79
152979,52473,Signéville,11.14
152987,52474,Silvarouvres,1.85
152995,52475,Sommancourt,10.47
153003,52476,Sommerécourt,10.57
153011,52479,Sommevoire,20.32
153019,52480,Soncourt-sur-Marne,26.56
153027,52482,Soulaucourt-sur-Mouzon,10.54
153035,52483,Soyers,11.24
153043,52484,Suzannecourt,78.26
153051,52486,Ternat,8.09
153059,52487,Thilleux,7.21
153067,52488,Thivet,17.63
153075,52489,Thol-lès-Millières,5.07
153083,52490,Thonnance-lès-Joinville,60.19
153091,52491,Thonnance-les-Moulins,5.4
153099,52492,Torcenay,65.25
153107,52493,Tornay,4.11
153115,52494,Treix,14.29
153123,52495,Trémilly,7.93
153131,52497,Troisfontaines-la-Ville,11.43
153139,52499,Vaillant,5.73
153147,52500,Valcourt,164.99
153155,52502,Valleret,13.66
153163,52503,Valleroy,7.29
153171,52504,Varennes-sur-Amance,20.65
153179,52505,Vaudrecourt,13.46
153187,52506,Vaudrémont,9.24
153195,52507,Vauxbons,4.49
153203,52510,Vaux-sur-Blaise,51.74
153211,52511,Vaux-sur-Saint-Urbain,8.75
153219,52512,Vecqueville,98.08
153227,52513,Velles,14.45
153235,52514,Verbiesles,30.11
153243,52515,Verseilles-le-Bas,65.19
153251,52516,Verseilles-le-Haut,17.31
153259,52517,Vesaignes-sous-Lafauche,9.72
153267,52518,Vesaignes-sur-Marne,11.95
153275,52519,Vesvres-sous-Chalancey,6.37
153283,52520,Vicq,10.86
153291,52522,Viéville,30.32
153299,52523,Vignes-la-Côte,21.61
153307,52524,Vignory,11.97
153315,52525,Villars-en-Azois,3.53
153323,52526,Villars-Santenoge,3.96
153331,52528,Ville-en-Blaisois,21.19
153339,52529,Villegusien-le-Lac,24.56
153347,52534,Villiers-en-Lieu,116.12
153355,52535,Villiers-le-Sec,45.45
153363,52536,Villiers-lès-Aprey,6.09
153371,52538,Villiers-sur-Suize,14.99
153379,52539,Violot,15.69
153387,52540,Vitry-en-Montagne,2.31
153395,52541,Vitry-lès-Nogent,25.66
153403,52542,Vivey,3.98
153411,52543,Voillecomte,35.73
153419,52544,Voisey,8.77
153427,52545,Voisines,5.61
153435,52546,Voncourt,4.29
153443,52547,Vouécourt,15.05
153451,52548,Vraincourt,26.44
153459,52549,Vroncourt-la-Côte,6.44
153467,52550,Wassy,83.35
153475,53001,Ahuillé,61.3
153483,53002,Alexain,37.32
153491,53003,Ambrières-les-Vallées,68.05
153499,53005,Andouillé,63.46
153507,53007,Argentré,76.83
153515,53008,Aron,55.37
153523,53009,Arquenay,26.1
153531,53010,Assé-le-Bérenger,39.38
153539,53011,Astillé,42.4
153547,53012,Athée,27.63
153555,53013,Averton,13.88
