id_city,id_reg,id_dep,city_name,dens_pop,density_degree,density_type,total_pop_2019,no_commute_pop,work_commute_perc
89459,27,89,Villeneuve-la-Dondagre,21.86,6,"Rural à habitat dispersé",318,36.1024,88.6471
89460,27,89,Villeneuve-la-Guyard,211.49,3,"Petites villes",3515,279.802,92.0398
89461,27,89,Villeneuve-l'Archevêque,161.39,5,"Bourgs ruraux",1112,117.666,89.4186
89462,27,89,Villeneuve-les-Genêts,11.99,7,"Rural à habitat très dispersé",296,24.3421,91.7763
89463,27,89,Villeneuve-Saint-Salves,36.08,6,"Rural à habitat dispersé",254,19.7455,92.2262
89464,27,89,Villeneuve-sur-Yonne,129.12,5,"Bourgs ruraux",5165,554.436,89.2655
89465,27,89,Villeperrot,39.39,6,"Rural à habitat dispersé",321,19.9087,93.7979
89466,27,89,Villeroy,54.65,6,"Rural à habitat dispersé",388,25.3839,93.4578
89467,27,89,Villethierry,39.22,6,"Rural à habitat dispersé",819,50.618,93.8195
89468,27,89,Villevallier,50.06,5,"Bourgs ruraux",419,40.0971,90.4303
89469,27,89,Perceneige,15.56,6,"Rural à habitat dispersé",949,60.1273,93.6641
89470,27,89,Villiers-les-Hauts,6.33,6,"Rural à habitat dispersé",121,9.52756,92.126
89471,27,89,Villiers-Louis,42.19,6,"Rural à habitat dispersé",467,29.89,93.5996
89472,27,89,Villiers-Saint-Benoît,13.16,7,"Rural à habitat très dispersé",448,49.5062,88.9495
89474,27,89,Villiers-Vineux,24.6,6,"Rural à habitat dispersé",275,44.0905,83.9671
89475,27,89,Villon,11.57,6,"Rural à habitat dispersé",109,NULL,NULL
89477,27,89,Villy,19.18,6,"Rural à habitat dispersé",112,15.7073,85.9756
89478,27,89,Vincelles,72.94,5,"Bourgs ruraux",914,69.9801,92.3435
89479,27,89,Vincelottes,157.84,6,"Rural à habitat dispersé",292,40,86.3014
89480,27,89,Vinneuf,104.46,5,"Bourgs ruraux",1594,111.705,92.9922
89481,27,89,Vireaux,7.34,6,"Rural à habitat dispersé",107,NULL,NULL
89482,27,89,Viviers,12.09,7,"Rural à habitat très dispersé",111,25,77.4775
89483,27,89,Voisines,18.77,6,"Rural à habitat dispersé",509,19.767,96.1165
89485,27,89,Voutenay-sur-Cure,20.32,6,"Rural à habitat dispersé",204,25.6281,87.4372
89486,27,89,Yrouerre,10.78,6,"Rural à habitat dispersé",154,15.298,90.0662
90001,27,90,Andelnans,280.82,4,"Ceintures urbaines",1171,73.9118,93.6881
90002,27,90,Angeot,54.27,6,"Rural à habitat dispersé",356,21.0179,94.0961
90003,27,90,Anjoutey,76.59,6,"Rural à habitat dispersé",589,49.3439,91.6224
90004,27,90,Argiésans,187.55,6,"Rural à habitat dispersé",512,22.6222,95.5816
90005,27,90,Auxelles-Bas,48.14,6,"Rural à habitat dispersé",453,34.5403,92.3752
90006,27,90,Auxelles-Haut,44.14,6,"Rural à habitat dispersé",286,35.2465,87.6761
90007,27,90,Banvillars,61.67,6,"Rural à habitat dispersé",288,9.89691,96.5636
90008,27,90,Bavilliers,970.62,1,"Grands centres urbains",4659,254.592,94.5355
90009,27,90,Beaucourt,1012.12,3,"Petites villes",5010,419.833,91.6201
90010,27,90,Belfort,2715.96,1,"Grands centres urbains",46443,9359.12,79.8482
90011,27,90,Bermont,137.96,6,"Rural à habitat dispersé",378,25,93.3862
90012,27,90,Bessoncourt,164.49,5,"Bourgs ruraux",1283,113.322,91.1674
90013,27,90,Bethonvilliers,125.79,6,"Rural à habitat dispersé",239,25,89.5397
90014,27,90,Boron,80.66,6,"Rural à habitat dispersé",488,18.6696,96.1743
90015,27,90,Botans,103.93,6,"Rural à habitat dispersé",238,5.33365,97.759
90016,27,90,Bourg-sous-Châtelet,146.43,6,"Rural à habitat dispersé",123,10.082,91.8033
90017,27,90,Bourogne,138.8,5,"Bourgs ruraux",1903,473.465,75.1201
90018,27,90,Brebotte,104.76,6,"Rural à habitat dispersé",396,30.8163,92.2181
90019,27,90,Bretagne,57.82,6,"Rural à habitat dispersé",270,5.23292,98.0619
90020,27,90,Buc,112.7,6,"Rural à habitat dispersé",275,18.5682,93.2479
90021,27,90,Charmois,87.05,5,"Bourgs ruraux",363,15.9695,95.6007
90022,27,90,Châtenois-les-Forges,307.61,4,"Ceintures urbaines",2667,208.281,92.1904
90023,27,90,Chaux,125.7,6,"Rural à habitat dispersé",1164,75.9607,93.4742
90024,27,90,Chavanatte,36.53,6,"Rural à habitat dispersé",141,5,96.4539
90025,27,90,Chavannes-les-Grands,49.64,6,"Rural à habitat dispersé",344,NULL,NULL
90026,27,90,Chèvremont,177.8,6,"Rural à habitat dispersé",1570,90,94.2675
90027,27,90,Courcelles,21.8,6,"Rural à habitat dispersé",116,4.83333,95.8333
90028,27,90,Courtelevant,66.67,6,"Rural à habitat dispersé",388,20,94.8454
90029,27,90,Cravanche,1445.19,4,"Ceintures urbaines",1951,124.389,93.6243
90030,27,90,Croix,31.05,6,"Rural à habitat dispersé",168,10,94.0476
90031,27,90,Cunelières,170.3,6,"Rural à habitat dispersé",344,10.1775,97.0414
90032,27,90,Danjoutin,640.71,4,"Ceintures urbaines",3620,151.973,95.8018
90033,27,90,Delle,615.98,3,"Petites villes",5667,540,90.4711
90034,27,90,Denney,217.53,6,"Rural à habitat dispersé",757,59.0715,92.1966
90035,27,90,Dorans,211.41,5,"Bourgs ruraux",797,30,96.2359
90036,27,90,Eguenigue,108.43,5,"Bourgs ruraux",270,4.97897,98.1559
90037,27,90,Éloie,169.55,4,"Ceintures urbaines",941,40,95.7492
90039,27,90,Essert,473.75,1,"Grands centres urbains",3321,149.473,95.4992
90041,27,90,Étueffont,114.13,6,"Rural à habitat dispersé",1430,111.544,92.1997
90042,27,90,Évette-Salbert,221.83,4,"Ceintures urbaines",2032,85.4626,95.7942
90043,27,90,Faverois,89.54,5,"Bourgs ruraux",582,34.7611,94.0273
90044,27,90,Felon,58.15,6,"Rural à habitat dispersé",239,20.205,91.546
90045,27,90,Fêche-l'Église,193.89,3,"Petites villes",762,52.8878,93.0593
90046,27,90,Florimont,24.57,6,"Rural à habitat dispersé",447,44.8713,89.9617
90047,27,90,Fontaine,85.63,6,"Rural à habitat dispersé",596,20.1361,96.6215
90048,27,90,Fontenelle,69.71,6,"Rural à habitat dispersé",122,4.65649,96.1832
90049,27,90,Foussemagne,180.2,5,"Bourgs ruraux",919,65.014,92.9256
90050,27,90,Frais,85.41,6,"Rural à habitat dispersé",240,20,91.6667
90051,27,90,Froidefontaine,102.64,6,"Rural à habitat dispersé",467,20.4807,95.6144
90052,27,90,Giromagny,518.41,5,"Bourgs ruraux",2929,290,90.099
90053,27,90,Grandvillars,197.96,3,"Petites villes",3003,255.841,91.4805
90054,27,90,Grosmagny,55.07,6,"Rural à habitat dispersé",521,35.2584,93.2325
90055,27,90,Grosne,92.05,6,"Rural à habitat dispersé",336,5.11509,98.4777
90056,27,90,Joncherey,272.2,3,"Petites villes",1410,83.3745,94.0869
90057,27,90,Lachapelle-sous-Chaux,66.85,5,"Bourgs ruraux",746,30.4576,95.9172
90058,27,90,Lachapelle-sous-Rougemont,118.61,6,"Rural à habitat dispersé",580,45.0148,92.2388
90059,27,90,Lacollonge,118.23,6,"Rural à habitat dispersé",227,25.1106,88.9381
90060,27,90,Lagrange,149.46,6,"Rural à habitat dispersé",139,NULL,NULL
90061,27,90,Lamadeleine-Val-des-Anges,6.6,7,"Rural à habitat très dispersé",43,5,88.3721
90062,27,90,Larivière,58.68,6,"Rural à habitat dispersé",284,4.93947,98.2607
90063,27,90,Lebetain,85.74,6,"Rural à habitat dispersé",415,9.82104,97.6335
90064,27,90,Lepuix-Neuf,55.49,6,"Rural à habitat dispersé",303,15,95.0495
90065,27,90,Lepuix,38.94,5,"Bourgs ruraux",1156,75.0606,93.5069
90066,27,90,Leval,40.33,6,"Rural à habitat dispersé",242,14.9921,93.8049
90067,27,90,Menoncourt,84.47,5,"Bourgs ruraux",397,29.775,92.5
90068,27,90,Meroux-Moval,136.66,5,"Bourgs ruraux",1368,72.7612,94.6812
90069,27,90,Méziré,334.53,3,"Petites villes",1308,83.0774,93.6485
90070,27,90,Montbouton,143.77,3,"Petites villes",404,5.01241,98.7593
90071,27,90,Montreux-Château,252.15,5,"Bourgs ruraux",1175,70.1593,94.029
90072,27,90,Morvillars,204.17,3,"Petites villes",1076,76.1535,92.9225
90074,27,90,Novillard,79.68,6,"Rural à habitat dispersé",302,10,96.6887
90075,27,90,Offemont,760.18,4,"Ceintures urbaines",4219,259.041,93.8601
90076,27,90,Pérouse,240,4,"Ceintures urbaines",1176,34.8814,97.0339
90077,27,90,Petit-Croix,78.89,6,"Rural à habitat dispersé",299,25.4813,91.4778
90078,27,90,Petitefontaine,60.38,6,"Rural à habitat dispersé",189,4.97368,97.3684
90079,27,90,Petitmagny,142.73,6,"Rural à habitat dispersé",314,15.1925,95.1616
90080,27,90,Phaffans,135.49,5,"Bourgs ruraux",439,20,95.4442
90081,27,90,Réchésy,61.54,5,"Bourgs ruraux",776,34.7131,95.5267
90082,27,90,Autrechêne,93.58,6,"Rural à habitat dispersé",277,35.058,87.3437
90083,27,90,Recouvrance,82.67,6,"Rural à habitat dispersé",124,NULL,NULL
90084,27,90,Reppe,88.4,6,"Rural à habitat dispersé",343,25.3371,92.6131
90085,27,90,Riervescemont,11.15,7,"Rural à habitat très dispersé",95,14.25,85
90086,27,90,Romagny-sous-Rougemont,89.47,6,"Rural à habitat dispersé",221,20.3687,90.7834
90087,27,90,Roppe,139.97,5,"Bourgs ruraux",1040,30.0773,97.1079
90088,27,90,Rougegoutte,119.7,5,"Bourgs ruraux",966,91.2793,90.5508
90089,27,90,Rougemont-le-Château,89.96,5,"Bourgs ruraux",1497,101.696,93.2067
90090,27,90,Saint-Dizier-l'Évêque,40.17,6,"Rural à habitat dispersé",435,5.04245,98.8408
90091,27,90,Saint-Germain-le-Châtelet,191.37,6,"Rural à habitat dispersé",643,20,96.8896
90093,27,90,Sermamagny,115.95,4,"Ceintures urbaines",916,45,95.0873
90094,27,90,Sevenans,347.52,5,"Bourgs ruraux",702,4.99289,99.2888
90095,27,90,Suarce,36.75,6,"Rural à habitat dispersé",434,40.2161,90.7336
90096,27,90,Thiancourt,105.62,6,"Rural à habitat dispersé",282,15.2598,94.5887
90097,27,90,Trévenans,215.27,6,"Rural à habitat dispersé",1283,135,89.4778
90098,27,90,Urcerey,71.39,6,"Rural à habitat dispersé",242,32.7874,86.4515
90099,27,90,Valdoie,1130.69,1,"Grands centres urbains",5269,270.15,94.8728
90100,27,90,Vauthiermont,42.41,6,"Rural à habitat dispersé",201,9.57143,95.2381
90101,27,90,Vellescot,68.45,6,"Rural à habitat dispersé",243,14.6976,93.9516
90102,27,90,Vescemont,101.99,5,"Bourgs ruraux",719,25,96.5229
90103,27,90,Vétrigne,268.29,4,"Ceintures urbaines",660,26.265,96.0205
90104,27,90,Vézelois,104.56,5,"Bourgs ruraux",986,44.4103,95.4959
90105,27,90,Villars-le-Sec,58.69,6,"Rural à habitat dispersé",179,10.0562,94.382
91001,11,91,Abbéville-la-Rivière,21.57,6,"Rural à habitat dispersé",324,45,86.1111
91016,11,91,Angerville,168.52,5,"Bourgs ruraux",4353,456.567,89.5114
91017,11,91,Angervilliers,191.23,5,"Bourgs ruraux",1723,118.113,93.1449
91021,11,91,Arpajon,4731.25,1,"Grands centres urbains",11355,981.121,91.3596
91022,11,91,Arrancourt,18.24,6,"Rural à habitat dispersé",135,5.35714,96.0317
91027,11,91,Athis-Mons,4167.06,1,"Grands centres urbains",35670,3505.81,90.1715
91035,11,91,Authon-la-Plaine,35.32,6,"Rural à habitat dispersé",374,39.9598,89.3156
91037,11,91,Auvernaux,49.85,6,"Rural à habitat dispersé",324,10.0347,96.9029
91038,11,91,Auvers-Saint-Georges,98,6,"Rural à habitat dispersé",1273,70.5606,94.4571
91041,11,91,Avrainville,108.86,4,"Ceintures urbaines",995,78.2677,92.1339
91044,11,91,Ballainvilliers,1147.13,1,"Grands centres urbains",4600,399.534,91.3145
91045,11,91,Ballancourt-sur-Essonne,671.95,2,"Centres urbains intermédiaires",7593,465,93.8759
91047,11,91,Baulne,160.47,4,"Ceintures urbaines",1311,89.592,93.1661
91064,11,91,Bièvres,497.73,1,"Grands centres urbains",4823,446.41,90.7441
91067,11,91,Blandy,14.79,6,"Rural à habitat dispersé",117,10.1739,91.3043
91069,11,91,Boigneville,24.49,6,"Rural à habitat dispersé",387,14.788,96.1788
91075,11,91,Bois-Herpin,20.57,6,"Rural à habitat dispersé",80,NULL,NULL
91079,11,91,Boissy-la-Rivière,40.9,6,"Rural à habitat dispersé",510,43.692,91.4329
91080,11,91,Boissy-le-Cutté,292.79,5,"Bourgs ruraux",1341,136.889,89.7921
91081,11,91,Boissy-le-Sec,36.15,6,"Rural à habitat dispersé",689,29.8699,95.6647
91085,11,91,Boissy-sous-Saint-Yon,476.12,4,"Ceintures urbaines",3828,198.749,94.808
91086,11,91,Bondoufle,1486.09,1,"Grands centres urbains",10046,675.61,93.2748
91093,11,91,Boullay-les-Troux,135,5,"Bourgs ruraux",648,30.5796,95.2809
91095,11,91,Bouray-sur-Juine,292.25,4,"Ceintures urbaines",2113,110,94.7941
91097,11,91,Boussy-Saint-Antoine,2752.76,1,"Grands centres urbains",7983,365,95.4278
91098,11,91,Boutervilliers,60.77,6,"Rural à habitat dispersé",426,40.217,90.5594
91099,11,91,Boutigny-sur-Essonne,182.9,5,"Bourgs ruraux",2963,114.063,96.1504
91100,11,91,Bouville,31.47,6,"Rural à habitat dispersé",646,40,93.8081
91103,11,91,Brétigny-sur-Orge,1882.69,1,"Grands centres urbains",27412,2508.43,90.8492
91105,11,91,Breuillet,1280.42,2,"Centres urbains intermédiaires",8566,554.13,93.5311
91106,11,91,Breux-Jouy,275.64,4,"Ceintures urbaines",1290,65.7923,94.8998
91109,11,91,Brières-les-Scellés,145.66,4,"Ceintures urbaines",1260,90.3806,92.8269
91111,11,91,Briis-sous-Forges,307.73,5,"Bourgs ruraux",3342,217.603,93.4889
91112,11,91,Brouy,15.26,6,"Rural à habitat dispersé",128,10.0787,92.126
91114,11,91,Brunoy,3826.28,1,"Grands centres urbains",25330,1933.95,92.365
91115,11,91,Bruyères-le-Châtel,271.09,4,"Ceintures urbaines",3497,260.1,92.5622
91121,11,91,Buno-Bonnevaux,27.14,5,"Bourgs ruraux",434,10.5332,97.573
91122,11,91,Bures-sur-Yvette,2256.12,1,"Grands centres urbains",9408,484.877,94.8461
91129,11,91,Cerny,194.8,4,"Ceintures urbaines",3337,239.265,92.8299
91130,11,91,Chalo-Saint-Mars,35.79,6,"Rural à habitat dispersé",1026,89.0269,91.3229
91131,11,91,Chalou-Moulineux,38.59,6,"Rural à habitat dispersé",404,20.7179,94.8718
91132,11,91,Chamarande,197.39,3,"Petites villes",1133,79.3137,92.9997
91135,11,91,Champcueil,175.35,6,"Rural à habitat dispersé",2867,180.602,93.7007
91136,11,91,Champlan,754.89,1,"Grands centres urbains",2778,226.514,91.8462
91137,11,91,Champmotteux,48.88,6,"Rural à habitat dispersé",370,45.9721,87.5751
91145,11,91,Chatignonville,13.45,6,"Rural à habitat dispersé",69,NULL,NULL
91148,11,91,Chauffour-lès-Étréchy,28.54,6,"Rural à habitat dispersé",137,10.2239,92.5373
91156,11,91,Cheptainville,311.33,4,"Ceintures urbaines",2226,194.386,91.2675
91159,11,91,Chevannes,155.43,4,"Ceintures urbaines",1590,107.953,93.2105
91161,11,91,Chilly-Mazarin,3558.71,1,"Grands centres urbains",19822,1784.63,90.9967
91174,11,91,Corbeil-Essonnes,4653.41,1,"Grands centres urbains",51234,5861.66,88.559
91175,11,91,Corbreuse,108.8,5,"Bourgs ruraux",1718,119.372,93.0517
91179,11,91,"Le Coudray-Montceaux",423.43,4,"Ceintures urbaines",4844,245.837,94.9249
91180,11,91,Courances,40.55,5,"Bourgs ruraux",337,29.7045,91.1856
91184,11,91,Courdimanche-sur-Essonne,49.11,6,"Rural à habitat dispersé",276,15,94.5652
91186,11,91,Courson-Monteloup,154.28,4,"Ceintures urbaines",577,35.2924,93.8835
91191,11,91,Crosne,3777.82,1,"Grands centres urbains",9369,667.806,92.8722
91195,11,91,Dannemois,97.51,5,"Bourgs ruraux",822,64.8959,92.1051
91198,11,91,D'Huison-Longueville,148.9,5,"Bourgs ruraux",1495,65,95.6522
91200,11,91,Dourdan,341.12,2,"Centres urbains intermédiaires",10452,1544.28,85.225
91201,11,91,Draveil,1816,1,"Grands centres urbains",28602,2643.6,90.7573
91204,11,91,Écharcon,116.15,5,"Bourgs ruraux",791,55.1991,93.0216
91207,11,91,Égly,1600.51,1,"Grands centres urbains",6322,385,93.9102
91215,11,91,Épinay-sous-Sénart,3426.26,1,"Grands centres urbains",12266,778.053,93.6568
91216,11,91,Épinay-sur-Orge,2518.92,1,"Grands centres urbains",11184,647.581,94.2098
91223,11,91,Étampes,626.32,2,"Centres urbains intermédiaires",25629,3836.59,85.0303
91225,11,91,Étiolles,269.87,1,"Grands centres urbains",3144,143.39,95.4392
91226,11,91,Étréchy,478.59,3,"Petites villes",6729,595.115,91.156
91228,11,91,Évry-Courcouronnes,5263.86,1,"Grands centres urbains",66851,8186.73,87.7538
91232,11,91,"La Ferté-Alais",804.18,4,"Ceintures urbaines",3659,270,92.6209
91235,11,91,Fleury-Mérogis,2095.39,1,"Grands centres urbains",13641,1462.18,89.281
91240,11,91,Fontaine-la-Rivière,49.32,6,"Rural à habitat dispersé",182,4.70903,97.4126
91243,11,91,Fontenay-lès-Briis,229.63,4,"Ceintures urbaines",2232,185.853,91.6732
91244,11,91,Fontenay-le-Vicomte,232.94,4,"Ceintures urbaines",1591,57.068,96.4131
91247,11,91,"La Forêt-le-Roi",65.37,6,"Rural à habitat dispersé",519,20.0322,96.1402
91248,11,91,"La Forêt-Sainte-Croix",30.04,6,"Rural à habitat dispersé",161,19.8765,87.6543
91249,11,91,Forges-les-Bains,269.07,3,"Petites villes",3923,225,94.2646
91272,11,91,Gif-sur-Yvette,1810.95,1,"Grands centres urbains",21007,2004.96,90.4557
91273,11,91,Gironville-sur-Essonne,57.99,5,"Bourgs ruraux",766,55,92.8198
91274,11,91,Gometz-la-Ville,152.33,4,"Ceintures urbaines",1502,64.6128,95.6982
91275,11,91,Gometz-le-Châtel,527.52,4,"Ceintures urbaines",2664,218.785,91.7874
91284,11,91,"Les Granges-le-Roi",92.82,5,"Bourgs ruraux",1177,70,94.0527
91286,11,91,Grigny,5790.76,1,"Grands centres urbains",28201,2074.24,92.6448
91292,11,91,Guibeville,322.61,4,"Ceintures urbaines",842,80,90.4988
91293,11,91,Guigneville-sur-Essonne,98.26,6,"Rural à habitat dispersé",903,60,93.3555
91294,11,91,Guillerval,47.05,6,"Rural à habitat dispersé",814,54.7913,93.2689
91312,11,91,Igny,2596.07,1,"Grands centres urbains",9917,556.413,94.3893
91315,11,91,Itteville,534.59,4,"Ceintures urbaines",6522,290.247,95.5497
91318,11,91,Janville-sur-Juine,184.63,4,"Ceintures urbaines",1970,116.046,94.1094
91319,11,91,Janvry,77.06,6,"Rural à habitat dispersé",635,55,91.3386
91326,11,91,Juvisy-sur-Orge,7791.96,1,"Grands centres urbains",17454,1084.5,93.7865
91330,11,91,Lardy,718.61,4,"Ceintures urbaines",5483,391.18,92.8656
91332,11,91,Leudeville,188.39,4,"Ceintures urbaines",1477,91.3556,93.8148
91333,11,91,Leuville-sur-Orge,1758.23,1,"Grands centres urbains",4378,150.96,96.5518
91338,11,91,Limours,455.58,3,"Petites villes",6492,440,93.2224
91339,11,91,Linas,911.05,1,"Grands centres urbains",6842,475,93.0576
91340,11,91,Lisses,705.1,1,"Grands centres urbains",7333,618.286,91.5684
91345,11,91,Longjumeau,4394.42,1,"Grands centres urbains",21269,1559.13,92.6695
91347,11,91,Longpont-sur-Orge,1262.38,1,"Grands centres urbains",6375,478.44,92.4951
91359,11,91,Maisse,128.82,5,"Bourgs ruraux",2780,237.389,91.4608
91363,11,91,Marcoussis,484.4,1,"Grands centres urbains",8138,818.6,89.941
91374,11,91,Marolles-en-Beauce,39.5,6,"Rural à habitat dispersé",237,15.2575,93.5622
91376,11,91,Marolles-en-Hurepoix,867.08,4,"Ceintures urbaines",5610,269.601,95.1943
91377,11,91,Massy,5370.52,1,"Grands centres urbains",50644,5203.42,89.7255
91378,11,91,Mauchamps,91.46,6,"Rural à habitat dispersé",289,26.1695,90.9448
91386,11,91,Mennecy,1378.9,1,"Grands centres urbains",15292,1139.89,92.5459
91390,11,91,"Le Mérévillois",100.24,5,"Bourgs ruraux",3305,345.064,89.5593
91393,11,91,Mérobert,58.36,5,"Bourgs ruraux",625,19.8413,96.8254
91399,11,91,Mespuits,22.81,6,"Rural à habitat dispersé",227,5.45673,97.5962
91405,11,91,Milly-la-Forêt,137.13,3,"Petites villes",4635,701.501,84.8651
91408,11,91,Moigny-sur-École,102.37,5,"Bourgs ruraux",1252,80,93.6102
91411,11,91,"Les Molières",266.95,5,"Bourgs ruraux",1874,105.593,94.3653
91412,11,91,Mondeville,110.15,5,"Bourgs ruraux",738,93.4526,87.337
91414,11,91,Monnerville,45.97,6,"Rural à habitat dispersé",382,30.4018,92.0414
91421,11,91,Montgeron,2117.65,1,"Grands centres urbains",23760,1860.89,92.168
91425,11,91,Montlhéry,2341.77,1,"Grands centres urbains",7681,569.502,92.5856
91432,11,91,Morangis,2796.67,1,"Grands centres urbains",13424,1128.56,91.5929
91433,11,91,Morigny-Champigny,140.88,4,"Ceintures urbaines",4346,261.864,93.9746
91434,11,91,Morsang-sur-Orge,4584.05,1,"Grands centres urbains",20124,1317.8,93.4516
91435,11,91,Morsang-sur-Seine,125.28,6,"Rural à habitat dispersé",550,58.7879,89.3113
91441,11,91,Nainville-les-Roches,84.82,5,"Bourgs ruraux",503,50,90.0596
91457,11,91,"La Norville",958.19,1,"Grands centres urbains",4331,265.166,93.8775
91458,11,91,Nozay,614.58,1,"Grands centres urbains",4511,305,93.2387
91461,11,91,Ollainville,420.04,4,"Ceintures urbaines",4759,312.298,93.4377
91463,11,91,Oncy-sur-École,194.41,3,"Petites villes",1044,44.7445,95.7141
91468,11,91,Ormoy,1147.87,1,"Grands centres urbains",2158,152.081,92.9527
91469,11,91,Ormoy-la-Rivière,88.53,6,"Rural à habitat dispersé",911,40,95.6092
91471,11,91,Orsay,1945.17,1,"Grands centres urbains",15503,1773.22,88.5621
91473,11,91,Orveau,39.07,6,"Rural à habitat dispersé",168,NULL,NULL
91477,11,91,Palaiseau,3061.34,1,"Grands centres urbains",35236,3830.13,89.1301
91479,11,91,Paray-Vieille-Poste,1272.64,1,"Grands centres urbains",7814,667.281,91.4604
91482,11,91,Pecqueuse,74.05,3,"Petites villes",548,35.064,93.6015
91494,11,91,"Le Plessis-Pâté",546.17,1,"Grands centres urbains",4140,225,94.5652
91495,11,91,Plessis-Saint-Benoist,36.79,6,"Rural à habitat dispersé",337,27.2625,91.9102
91507,11,91,Prunay-sur-Essonne,56.23,6,"Rural à habitat dispersé",289,10.271,96.446
91508,11,91,Puiselet-le-Marais,22.89,6,"Rural à habitat dispersé",258,4.98858,98.0664
91511,11,91,Pussay,182.34,5,"Bourgs ruraux",2106,175,91.6904
91514,11,91,Quincy-sous-Sénart,1812.69,1,"Grands centres urbains",9426,704.974,92.521
91519,11,91,Richarville,37.97,6,"Rural à habitat dispersé",393,40.2073,89.7691
91521,11,91,Ris-Orangis,3415.04,1,"Grands centres urbains",29745,2345.33,92.1152
91525,11,91,Roinville,100,6,"Rural à habitat dispersé",1340,97.125,92.7519
91526,11,91,Roinvilliers,14.94,7,"Rural à habitat très dispersé",107,NULL,NULL
91533,11,91,Saclas,136.09,5,"Bourgs ruraux",1859,140,92.4691
91534,11,91,Saclay,311.79,4,"Ceintures urbaines",4256,274.264,93.5558
91538,11,91,Saint-Aubin,194.96,4,"Ceintures urbaines",696,24.7044,96.4505
91540,11,91,Saint-Chéron,457.87,3,"Petites villes",5238,449.535,91.4178
91544,11,91,Saint-Cyr-la-Rivière,59.48,6,"Rural à habitat dispersé",524,51.6064,90.1515
91546,11,91,Saint-Cyr-sous-Dourdan,94.74,5,"Bourgs ruraux",937,50,94.6638
91547,11,91,Saint-Escobille,42.17,6,"Rural à habitat dispersé",506,26.4644,94.7699
91549,11,91,Sainte-Geneviève-des-Bois,3865.16,1,"Grands centres urbains",35830,3356.47,90.6322
91552,11,91,Saint-Germain-lès-Arpajon,1740.57,1,"Grands centres urbains",10983,679.296,93.815
91553,11,91,Saint-Germain-lès-Corbeil,1518.86,1,"Grands centres urbains",7488,459.386,93.865
91556,11,91,Saint-Hilaire,60.38,6,"Rural à habitat dispersé",410,5.92021,98.556
91560,11,91,Saint-Jean-de-Beauregard,122.67,4,"Ceintures urbaines",487,27.5813,94.3365
91568,11,91,Saint-Maurice-Montcouronne,170.99,4,"Ceintures urbaines",1544,45.728,97.0383
91570,11,91,Saint-Michel-sur-Orge,3872.21,1,"Grands centres urbains",20484,1270.86,93.7959
91573,11,91,Saint-Pierre-du-Perray,968.08,1,"Grands centres urbains",11220,613.575,94.5314
91577,11,91,Saintry-sur-Seine,1762.01,1,"Grands centres urbains",5797,327.856,94.3444
91578,11,91,Saint-Sulpice-de-Favières,63.62,6,"Rural à habitat dispersé",278,24.4247,91.2141
91579,11,91,Saint-Vrain,264.39,4,"Ceintures urbaines",3059,115,96.2406
91581,11,91,Saint-Yon,193.56,4,"Ceintures urbaines",902,39.9968,95.5658
91587,11,91,Saulx-les-Chartreux,838.69,1,"Grands centres urbains",6416,398.988,93.7814
91589,11,91,Savigny-sur-Orge,5247.78,1,"Grands centres urbains",36577,2327.42,93.6369
91593,11,91,Sermaise,118.38,3,"Petites villes",1610,90.0004,94.4099
91599,11,91,Soisy-sur-École,111.28,5,"Bourgs ruraux",1282,136.583,89.3461
91600,11,91,Soisy-sur-Seine,842.64,1,"Grands centres urbains",7213,537.992,92.5414
91602,11,91,Souzy-la-Briche,60.16,6,"Rural à habitat dispersé",441,40.9787,90.7078
91613,11,91,Congerville-Thionville,25.5,6,"Rural à habitat dispersé",216,19.5475,90.9502
91617,11,91,Tigery,496.99,4,"Ceintures urbaines",4294,314.121,92.6846
91619,11,91,Torfou,78.29,6,"Rural à habitat dispersé",274,10,96.3504
91629,11,91,Valpuiseaux,33.16,6,"Rural à habitat dispersé",620,60.9584,90.168
91630,11,91,"Le Val-Saint-Germain",118.22,5,"Bourgs ruraux",1486,111.155,92.5199
91631,11,91,Varennes-Jarcy,419.71,4,"Ceintures urbaines",2300,144.393,93.7221
91634,11,91,Vaugrigneuse,223.6,6,"Rural à habitat dispersé",1355,82.7333,93.8942
91635,11,91,Vauhallan,617.96,4,"Ceintures urbaines",2064,99.5426,95.1772
91639,11,91,Vayres-sur-Essonne,113.36,5,"Bourgs ruraux",959,51.7416,94.6046
91645,11,91,Verrières-le-Buisson,1502.32,1,"Grands centres urbains",14888,1061.2,92.8721
91648,11,91,Vert-le-Grand,142,5,"Bourgs ruraux",2262,164.855,92.712
91649,11,91,Vert-le-Petit,412.59,5,"Bourgs ruraux",2818,243.833,91.3473
91654,11,91,Videlles,68.39,6,"Rural à habitat dispersé",595,49.93,91.6084
91657,11,91,Vigneux-sur-Seine,3579.7,1,"Grands centres urbains",31394,2173.89,93.0755
91659,11,91,Villabé,1203.29,1,"Grands centres urbains",5487,374.699,93.1711
91661,11,91,Villebon-sur-Yvette,1412.42,1,"Grands centres urbains",10466,888.384,91.5117
91662,11,91,Villeconin,50.24,6,"Rural à habitat dispersé",726,29.4252,95.9469
91665,11,91,"La Ville-du-Bois",2212.71,1,"Grands centres urbains",8010,622.169,92.2326
