,id_city,id_reg,id_dep,city_name
22947,57407,44,57,Lixheim
22948,57408,44,57,Lixing-lès-Rouhling
22949,57409,44,57,Lixing-lès-Saint-Avold
22950,57410,44,57,Lhor
22951,57411,44,57,Lommerange
22952,57412,44,57,Longeville-lès-Metz
22953,57413,44,57,Longeville-lès-Saint-Avold
22954,57414,44,57,Lorquin
22955,57415,44,57,Lorry-lès-Metz
22956,57416,44,57,Lorry-Mardigny
22957,57417,44,57,Lostroff
22958,57418,44,57,Loudrefing
22959,57419,44,57,Loupershouse
22961,57421,44,57,Loutzviller
22962,57422,44,57,Louvigny
22963,57423,44,57,Lubécourt
22964,57424,44,57,Lucy
22965,57425,44,57,Luppy
22966,57426,44,57,Luttange
22967,57427,44,57,Lutzelbourg
22968,57428,44,57,Macheren
22969,57430,44,57,Mainvillers
22970,57431,44,57,Maizeroy
22972,57433,44,57,Maizières-lès-Metz
22973,57434,44,57,Maizières-lès-Vic
22974,57436,44,57,Malaucourt-sur-Seille
22975,57437,44,57,Malling
22976,57438,44,57,Malroy
22977,57439,44,57,Manderen-Ritzing
22979,57440,44,57,Manhoué
22980,57441,44,57,Manom
22981,57442,44,57,Many
22982,57443,44,57,Marange-Silvange
22983,57444,44,57,Marange-Zondrange
22984,57445,44,57,Marieulles
22985,57446,44,57,Marimont-lès-Bénestroff
22986,57447,44,57,Marly
22987,57448,44,57,Marsal
22988,57449,44,57,Marsilly
22989,57451,44,57,Marthille
22990,57452,44,57,La Maxe
22991,57453,44,57,Maxstadt
22992,57454,44,57,Mécleuves
22993,57455,44,57,Mégange
22994,57456,44,57,Meisenthal
22995,57457,44,57,Menskirch
22996,57459,44,57,Merschweiller
22997,57460,44,57,Merten
22998,57461,44,57,Métairies-Saint-Quirin
22999,57462,44,57,Metting
23000,57463,44,57,Metz
23001,57464,44,57,Metzeresche
23002,57465,44,57,Metzervisse
23003,57466,44,57,Metzing
23004,57467,44,57,Mey
23005,57468,44,57,Mittelbronn
23006,57469,44,57,Mittersheim
23007,57470,44,57,Molring
23008,57471,44,57,Momerstroff
23009,57472,44,57,Moncheux
23010,57473,44,57,Moncourt
23011,57474,44,57,Mondelange
23012,57475,44,57,Mondorff
23013,57476,44,57,Monneren
23014,57477,44,57,Montbronn
23015,57478,44,57,Montdidier
23016,57479,44,57,Montenach
23017,57480,44,57,Montigny-lès-Metz
23018,57481,44,57,Montois-la-Montagne
23019,57482,44,57,Ogy-Montoy-Flanville
23021,57483,44,57,Morhange
23022,57484,44,57,Morsbach
23023,57485,44,57,Morville-lès-Vic
23024,57486,44,57,Morville-sur-Nied
23025,57487,44,57,Moulins-lès-Metz
23026,57488,44,57,Moussey
23027,57489,44,57,Mouterhouse
23028,57490,44,57,Moyenvic
23029,57491,44,57,Moyeuvre-Grande
23030,57492,44,57,Moyeuvre-Petite
23031,57493,44,57,Mulcey
23032,57494,44,57,Munster
23033,57495,44,57,Narbéfontaine
23034,57496,44,57,Nébing
23035,57497,44,57,Nelling
23036,57498,44,57,Neufchef
23037,57499,44,57,Neufgrange
23038,57500,44,57,Neufmoulins
23039,57501,44,57,Neufvillage
23040,57502,44,57,Neunkirchen-lès-Bouzonville
23041,57504,44,57,Niderhoff
23042,57505,44,57,Niderviller
23043,57506,44,57,Niederstinzel
23044,57507,44,57,Niedervisse
23045,57508,44,57,Nilvange
23046,57509,44,57,Nitting
23047,57510,44,57,Noisseville
23048,57511,44,57,Norroy-le-Veneur
23049,57512,44,57,Nouilly
23050,57513,44,57,Nousseviller-lès-Bitche
23051,57514,44,57,Nousseviller-Saint-Nabor
23052,57515,44,57,Novéant-sur-Moselle
23053,57516,44,57,Oberdorff
23054,57517,44,57,Obergailbach
23055,57518,44,57,Oberstinzel
23056,57519,44,57,Obervisse
23057,57520,44,57,Obreck
23058,57521,44,57,Œting
23060,57524,44,57,Ommeray
23061,57525,44,57,Oriocourt
23062,57526,44,57,Ormersviller
23063,57527,44,57,Orny
23064,57528,44,57,Oron
23065,57529,44,57,Ottange
23066,57530,44,57,Ottonville
23067,57531,44,57,Oudrenne
23068,57532,44,57,Pagny-lès-Goin
23069,57533,44,57,Pange
23070,57534,44,57,Peltre
23071,57535,44,57,Petit-Réderching
23072,57536,44,57,Petit-Tenquin
23073,57537,44,57,Petite-Rosselle
23074,57538,44,57,Pettoncourt
23075,57539,44,57,Pévange
23076,57540,44,57,Phalsbourg
23077,57541,44,57,Philippsbourg
23078,57542,44,57,Piblange
23079,57543,44,57,Pierrevillers
23080,57544,44,57,Plaine-de-Walsch
23081,57545,44,57,Plappeville
23082,57546,44,57,Plesnois
23083,57547,44,57,Pommérieux
23084,57548,44,57,Pontoy
23085,57549,44,57,Pontpierre
23086,57550,44,57,Porcelette
23087,57551,44,57,Postroff
23088,57552,44,57,Pouilly
23089,57553,44,57,Pournoy-la-Chétive
23090,57554,44,57,Pournoy-la-Grasse
23091,57555,44,57,Prévocourt
23092,57556,44,57,Puttelange-aux-Lacs
23093,57557,44,57,Puttelange-lès-Thionville
23094,57558,44,57,Puttigny
23095,57559,44,57,Puzieux
23096,57560,44,57,Racrange
23097,57561,44,57,Rahling
23098,57562,44,57,Ranguevaux
23099,57563,44,57,Raville
23100,57564,44,57,Réchicourt-le-Château
23101,57565,44,57,Rédange
23102,57566,44,57,Réding
23103,57567,44,57,Rémelfang
23104,57568,44,57,Rémelfing
23105,57569,44,57,Rémeling
23106,57570,44,57,Rémering
23107,57571,44,57,Rémering-lès-Puttelange
23108,57572,44,57,Rémilly
23109,57573,44,57,Réning
23110,57574,44,57,Basse-Rentgen
23111,57575,44,57,Retonfey
23112,57576,44,57,Rettel
23113,57577,44,57,Reyersviller
23114,57578,44,57,Rezonville-Vionville
23116,57579,44,57,Rhodes
23117,57580,44,57,Riche
23118,57581,44,57,Richeling
23119,57582,44,57,Richemont
23120,57583,44,57,Richeval
23121,57584,44,57,Rimling
23123,57586,44,57,Rochonvillers
23124,57587,44,57,Rodalbe
23125,57588,44,57,Rodemack
23126,57589,44,57,Rohrbach-lès-Bitche
23127,57590,44,57,Rolbing
23128,57591,44,57,Rombas
23129,57592,44,57,Romelfing
23130,57593,44,57,Roncourt
23131,57594,44,57,Roppeviller
23132,57595,44,57,Rorbach-lès-Dieuze
23133,57596,44,57,Rosbruck
23134,57597,44,57,Rosselange
23135,57598,44,57,Rouhling
23136,57599,44,57,Roupeldange
23137,57600,44,57,Roussy-le-Village
23138,57601,44,57,Rozérieulles
23139,57602,44,57,Rurange-lès-Thionville
23140,57603,44,57,Russange
23141,57604,44,57,Rustroff
23142,57605,44,57,Sailly-Achâtel
23143,57606,44,57,Saint-Avold
23144,57607,44,57,Sainte-Barbe
23145,57609,44,57,Saint-Epvre
23146,57610,44,57,Saint-François-Lacroix
23147,57611,44,57,Saint-Georges
23148,57612,44,57,Saint-Hubert
23149,57613,44,57,Saint-Jean-de-Bassel
23150,57614,44,57,Saint-Jean-Kourtzerode
23151,57615,44,57,Saint-Jean-Rohrbach
23152,57616,44,57,Saint-Julien-lès-Metz
23153,57617,44,57,Saint-Jure
23154,57618,44,57,Saint-Louis
23155,57619,44,57,Saint-Louis-lès-Bitche
23156,57620,44,57,Sainte-Marie-aux-Chênes
23157,57621,44,57,Saint-Médard
23158,57622,44,57,Saint-Privat-la-Montagne
23159,57623,44,57,Saint-Quirin
23160,57624,44,57,Sainte-Ruffine
23161,57625,44,57,Salonnes
23162,57626,44,57,Sanry-lès-Vigy
23163,57627,44,57,Sanry-sur-Nied
23164,57628,44,57,Sarralbe
23165,57629,44,57,Sarraltroff
23166,57630,44,57,Sarrebourg
23167,57631,44,57,Sarreguemines
23168,57633,44,57,Sarreinsming
23169,57634,44,57,Saulny
23170,57635,44,57,Schalbach
23171,57636,44,57,Schmittviller
23172,57637,44,57,Schneckenbusch
23173,57638,44,57,Schœneck
23174,57639,44,57,Schorbach
23175,57640,44,57,Schwerdorff
23176,57641,44,57,Schweyen
23177,57642,44,57,Scy-Chazelles
23178,57643,44,57,Secourt
23179,57644,44,57,Seingbouse
23180,57645,44,57,Semécourt
23181,57647,44,57,Serémange-Erzange
23182,57648,44,57,Servigny-lès-Raville
23183,57649,44,57,Servigny-lès-Sainte-Barbe
23184,57650,44,57,Sierck-les-Bains
23185,57651,44,57,Siersthal
23186,57652,44,57,Sillegny
23187,57653,44,57,Silly-en-Saulnois
23188,57654,44,57,Silly-sur-Nied
23189,57655,44,57,Solgne
23190,57656,44,57,Sorbey
23191,57657,44,57,Sotzeling
23192,57658,44,57,Soucht
23193,57659,44,57,Spicheren
23194,57660,44,57,Stiring-Wendel
23195,57661,44,57,Sturzelbronn
23196,57662,44,57,Suisse
23197,57663,44,57,Talange
23198,57664,44,57,Tarquimpol
23199,57665,44,57,Tenteling
23200,57666,44,57,Terville
23201,57667,44,57,Téterchen
23202,57668,44,57,Teting-sur-Nied
23203,57669,44,57,Théding
23204,57670,44,57,Thicourt
23205,57671,44,57,Thimonville
23206,57672,44,57,Thionville
23207,57673,44,57,Thonville
23208,57674,44,57,Tincry
23209,57675,44,57,Torcheville
23210,57676,44,57,Tragny
23211,57677,44,57,Trémery
23212,57678,44,57,Tressange
23213,57679,44,57,Tritteling-Redlach
23214,57680,44,57,Troisfontaines
23215,57681,44,57,Tromborn
23216,57682,44,57,Turquestein-Blancrupt
23217,57683,44,57,Uckange
23218,57684,44,57,Vahl-Ebersing
23219,57685,44,57,Vahl-lès-Bénestroff
23220,57686,44,57,Vahl-lès-Faulquemont
23221,57687,44,57,Vallerange
23222,57689,44,57,Valmestroff
23223,57690,44,57,Valmont
23224,57691,44,57,Valmunster
23225,57692,44,57,Vannecourt
23226,57693,44,57,Vantoux
23227,57694,44,57,Vany
23228,57695,44,57,Varize-Vaudoncourt
23229,57696,44,57,Varsberg
23230,57697,44,57,Vasperviller
23231,57698,44,57,Vatimont
23232,57700,44,57,Vaudreching
23233,57701,44,57,Vaux
23234,57702,44,57,Vaxy
23235,57703,44,57,Veckersviller
23236,57704,44,57,Veckring
23237,57705,44,57,Velving
23238,57706,44,57,Vergaville
23239,57707,44,57,Vernéville
23240,57708,44,57,Verny
23241,57709,44,57,Vescheim
23242,57711,44,57,Vibersviller
23243,57712,44,57,Vic-sur-Seille
23244,57713,44,57,Vieux-Lixheim
23245,57714,44,57,Haute-Vigneulles
23246,57715,44,57,Vigny
23247,57716,44,57,Vigy
23248,57717,44,57,Viller
23249,57718,44,57,Villers-Stoncourt
23250,57719,44,57,Villers-sur-Nied
23251,57720,44,57,Villing
23252,57721,44,57,Vilsberg
23254,57723,44,57,Virming
23255,57724,44,57,Vitry-sur-Orne
23256,57725,44,57,Vittersbourg
23257,57726,44,57,Vittoncourt
23258,57727,44,57,Viviers
23259,57728,44,57,Voimhaut
23260,57730,44,57,Volmerange-lès-Boulay
23261,57731,44,57,Volmerange-les-Mines
23262,57732,44,57,Volmunster
23263,57733,44,57,Volstroff
23264,57734,44,57,Voyer
23265,57736,44,57,Vry
23266,57737,44,57,Vulmont
23267,57738,44,57,Waldhouse
23268,57739,44,57,Waldweistroff
23269,57740,44,57,Waldwisse
23270,57741,44,57,Walschbronn
23271,57742,44,57,Walscheid
23272,57743,44,57,Waltembourg
23273,57745,44,57,Wiesviller
23274,57746,44,57,Willerwald
23275,57747,44,57,Wintersbourg
23276,57748,44,57,Wittring
23277,57749,44,57,Vœlfling-lès-Bouzonville
23278,57750,44,57,Wœlfling-lès-Sarreguemines
23279,57751,44,57,Woippy
23280,57752,44,57,Woustviller
23281,57753,44,57,Wuisse
23282,57754,44,57,Xanrey
23283,57755,44,57,Xocourt
23284,57756,44,57,Xouaxange
23285,57757,44,57,Yutz
23286,57759,44,57,Zarbeling
23287,57760,44,57,Zetting
23288,57761,44,57,Zilling
23289,57762,44,57,Zimming
23290,57763,44,57,Zommange
23291,57764,44,57,Zoufftgen
23292,57765,44,57,Diesen
23293,57767,44,57,Stuckange
23294,58001,27,58,Achun
23295,58002,27,58,Alligny-Cosne
23296,58003,27,58,Alligny-en-Morvan
23297,58004,27,58,Alluy
23298,58005,27,58,Amazy
23299,58006,27,58,Anlezy
23300,58007,27,58,Annay
23301,58008,27,58,Anthien
23302,58009,27,58,Arbourse
23303,58010,27,58,Arleuf
23304,58011,27,58,Armes
23305,58012,27,58,Arquian
23306,58013,27,58,Arthel
23307,58014,27,58,Arzembouy
23308,58015,27,58,Asnan
23309,58016,27,58,Asnois
23310,58017,27,58,Aunay-en-Bazois
23311,58018,27,58,Authiou
23312,58019,27,58,Avrée
23313,58020,27,58,Avril-sur-Loire
23314,58021,27,58,Azy-le-Vif
23316,58023,27,58,Bazoches
23317,58024,27,58,Bazolles
23318,58025,27,58,Béard
23319,58026,27,58,Beaulieu
23321,58027,27,58,Beaumont-la-Ferrière
23322,58028,27,58,Beaumont-Sardolles
23323,58029,27,58,Beuvron
23324,58030,27,58,Biches
23325,58031,27,58,Billy-Chevannes
23326,58032,27,58,Billy-sur-Oisy
23327,58033,27,58,Bitry
23328,58034,27,58,Blismes
23329,58035,27,58,Bona
23330,58036,27,58,Bouhy
23331,58037,27,58,Brassy
23332,58038,27,58,Breugnon
23333,58039,27,58,Brèves
23334,58040,27,58,Brinay
23335,58041,27,58,Brinon-sur-Beuvron
23336,58042,27,58,Bulcy
23337,58043,27,58,Bussy-la-Pesle
23338,58044,27,58,La Celle-sur-Loire
23339,58045,27,58,La Celle-sur-Nièvre
23340,58046,27,58,Cercy-la-Tour
23341,58047,27,58,Cervon
23342,58048,27,58,Cessy-les-Bois
23343,58049,27,58,Chalaux
23344,58050,27,58,Challement
23345,58051,27,58,Challuy
23346,58052,27,58,Champallement
23347,58053,27,58,Champlemy
23348,58054,27,58,Champlin
23349,58055,27,58,Champvert
23350,58056,27,58,Champvoux
23351,58057,27,58,Chantenay-Saint-Imbert
23352,58058,27,58,La Chapelle-Saint-André
23353,58059,27,58,La Charité-sur-Loire
23354,58060,27,58,Charrin
23355,58061,27,58,Chasnay
23356,58062,27,58,Château-Chinon (Ville)
23357,58063,27,58,Château-Chinon (Campagne)
23358,58064,27,58,Châteauneuf-Val-de-Bargis
23359,58065,27,58,Châtillon-en-Bazois
23360,58066,27,58,Châtin
23361,58067,27,58,Chaulgnes
23362,58068,27,58,Chaumard
23363,58069,27,58,Chaumot
23364,58070,27,58,Chazeuil
23365,58071,27,58,Chevannes-Changy
23366,58072,27,58,Chevenon
23367,58073,27,58,Chevroches
23368,58074,27,58,Chiddes
23369,58075,27,58,Chitry-les-Mines
23370,58076,27,58,Chougny
23371,58077,27,58,Ciez
23372,58078,27,58,Cizely
23373,58079,27,58,Clamecy
23374,58080,27,58,La Collancelle
23375,58081,27,58,Colméry
23376,58082,27,58,Corancy
23377,58083,27,58,Corbigny
23378,58084,27,58,Corvol-d'Embernard
23379,58085,27,58,Corvol-l'Orgueilleux
23380,58086,27,58,Cosne-Cours-sur-Loire
23381,58087,27,58,Cossaye
23382,58088,27,58,Coulanges-lès-Nevers
23383,58089,27,58,Couloutre
23384,58090,27,58,Courcelles
23386,58092,27,58,Crux-la-Ville
23387,58093,27,58,Cuncy-lès-Varzy
23388,58094,27,58,Dampierre-sous-Bouhy
23389,58095,27,58,Decize
23390,58096,27,58,Devay
23391,58097,27,58,Diennes-Aubigny
23392,58098,27,58,Dirol
23393,58099,27,58,Dommartin
23395,58101,27,58,Dompierre-sur-Nièvre
23396,58102,27,58,Donzy
23397,58103,27,58,Dornecy
23398,58104,27,58,Dornes
23399,58105,27,58,Druy-Parigny
23400,58106,27,58,Dun-les-Places
23401,58107,27,58,Dun-sur-Grandry
23402,58108,27,58,Empury
23403,58109,27,58,Entrains-sur-Nohain
23404,58110,27,58,Epiry
23405,58111,27,58,Fâchin
23406,58112,27,58,La Fermeté
23407,58113,27,58,Fertrève
23408,58114,27,58,Fléty
23409,58115,27,58,Fleury-sur-Loire
23410,58116,27,58,Flez-Cuzy
23411,58117,27,58,Fourchambault
23412,58118,27,58,Fours
23413,58119,27,58,Frasnay-Reugny
23414,58120,27,58,Gâcogne
23415,58121,27,58,Garchizy
23416,58122,27,58,Garchy
23417,58123,27,58,Germenay
23418,58124,27,58,Germigny-sur-Loire
23419,58125,27,58,Gien-sur-Cure
23420,58126,27,58,Gimouille
23421,58127,27,58,Giry
23422,58128,27,58,Glux-en-Glenne
23423,58129,27,58,Gouloux
23424,58130,27,58,Grenois
23425,58131,27,58,Guérigny
23426,58132,27,58,Guipy
23427,58133,27,58,Héry
23428,58134,27,58,Imphy
23429,58135,27,58,Isenay
23430,58136,27,58,Jailly
23431,58137,27,58,Lamenay-sur-Loire
23432,58138,27,58,Langeron
23433,58139,27,58,Lanty
23434,58140,27,58,Larochemillay
23435,58141,27,58,Lavault-de-Frétoy
23436,58142,27,58,Limanton
23437,58143,27,58,Limon
23438,58144,27,58,Livry
23439,58145,27,58,Lormes
23440,58146,27,58,Lucenay-lès-Aix
23441,58147,27,58,Lurcy-le-Bourg
23442,58148,27,58,Luthenay-Uxeloup
23443,58149,27,58,Luzy
23444,58150,27,58,Lys
23445,58151,27,58,La Machine
23446,58152,27,58,Magny-Cours
23447,58153,27,58,Magny-Lormes
23448,58154,27,58,La Maison-Dieu
23449,58155,27,58,La Marche
23450,58156,27,58,Marcy
23451,58157,27,58,Marigny-l'Église
23452,58158,27,58,Mars-sur-Allier
23453,58159,27,58,Marigny-sur-Yonne
23454,58160,27,58,Marzy
23455,58161,27,58,Maux
23456,58162,27,58,Menestreau
23457,58163,27,58,Menou
23458,58164,27,58,Mesves-sur-Loire
23459,58165,27,58,Metz-le-Comte
23460,58166,27,58,Mhère
23462,58168,27,58,Millay
23463,58169,27,58,Moissy-Moulinot
23464,58170,27,58,Monceaux-le-Comte
23465,58171,27,58,Montapas
23466,58172,27,58,Montambert
23467,58173,27,58,Montaron
23468,58174,27,58,Montenoison
23469,58175,27,58,Mont-et-Marré
23470,58176,27,58,Montigny-aux-Amognes
23471,58177,27,58,Montigny-en-Morvan
23472,58178,27,58,Montigny-sur-Canne
23473,58179,27,58,Montreuillon
23474,58180,27,58,Montsauche-les-Settons
23475,58181,27,58,Moraches
23476,58182,27,58,Moulins-Engilbert
23477,58183,27,58,Mouron-sur-Yonne
23478,58184,27,58,Moussy
23479,58185,27,58,Moux-en-Morvan
23480,58186,27,58,Murlin
23481,58187,27,58,Myennes
23482,58188,27,58,Nannay
23483,58189,27,58,Narcy
23484,58190,27,58,Neuffontaines
23485,58191,27,58,Neuilly
23486,58192,27,58,Neuville-lès-Decize
23487,58193,27,58,Neuvy-sur-Loire
23488,58194,27,58,Nevers
23489,58195,27,58,La Nocle-Maulaix
23490,58196,27,58,Nolay
23491,58197,27,58,Nuars
23492,58198,27,58,Oisy
23493,58199,27,58,Onlay
23494,58200,27,58,Ouagne
23495,58201,27,58,Oudan
23496,58202,27,58,Ougny
23497,58203,27,58,Oulon
23498,58204,27,58,Vaux d'Amognes
23500,58205,27,58,Ouroux-en-Morvan
23501,58206,27,58,Parigny-la-Rose
23502,58207,27,58,Parigny-les-Vaux
23503,58208,27,58,Pazy
23504,58209,27,58,Perroy
23505,58210,27,58,Planchez
23506,58211,27,58,Poil
23507,58212,27,58,Poiseux
23508,58213,27,58,Pougny
23509,58214,27,58,Pougues-les-Eaux
23510,58215,27,58,Pouilly-sur-Loire
23511,58216,27,58,Pouques-Lormes
23512,58217,27,58,Pousseaux
23513,58218,27,58,Prémery
23514,58219,27,58,Préporché
23515,58220,27,58,Raveau
23516,58221,27,58,Rémilly
23517,58222,27,58,Rix
23518,58223,27,58,Rouy
23519,58224,27,58,Ruages
23520,58225,27,58,Saincaize-Meauce
23521,58226,27,58,Saint-Agnan
23522,58227,27,58,Saint-Amand-en-Puisaye
23523,58228,27,58,Saint-Andelain
23524,58229,27,58,Saint-André-en-Morvan
23525,58230,27,58,Saint-Aubin-des-Chaumes
23526,58231,27,58,Saint-Aubin-les-Forges
23527,58232,27,58,Saint-Benin-d'Azy
23528,58233,27,58,Saint-Benin-des-Bois
23529,58234,27,58,Saint-Bonnot
23530,58235,27,58,Saint-Brisson
23531,58236,27,58,Sainte-Colombe-des-Bois
23532,58237,27,58,Saint-Didier
23533,58238,27,58,Saint-Éloi
23534,58239,27,58,Saint-Firmin
23535,58240,27,58,Saint-Franchy
23536,58241,27,58,Saint-Germain-Chassenay
23537,58242,27,58,Saint-Germain-des-Bois
23538,58243,27,58,Saint-Gratien-Savigny
23539,58244,27,58,Saint-Hilaire-en-Morvan
23540,58245,27,58,Saint-Hilaire-Fontaine
23541,58246,27,58,Saint-Honoré-les-Bains
23542,58247,27,58,Saint-Jean-aux-Amognes
23543,58248,27,58,Saint-Laurent-l'Abbaye
23544,58249,27,58,Saint-Léger-de-Fougeret
23545,58250,27,58,Saint-Léger-des-Vignes
23546,58251,27,58,Saint-Loup-des-Bois
23547,58252,27,58,Saint-Malo-en-Donziois
23548,58253,27,58,Sainte-Marie
23549,58254,27,58,Saint-Martin-d'Heuille
23550,58255,27,58,Saint-Martin-du-Puy
23551,58256,27,58,Saint-Martin-sur-Nohain
23552,58257,27,58,Saint-Maurice
23553,58258,27,58,Saint-Ouen-sur-Loire
23554,58259,27,58,Saint-Parize-en-Viry
23555,58260,27,58,Saint-Parize-le-Châtel
23556,58261,27,58,Saint-Père
23557,58262,27,58,Saint-Péreuse
23558,58263,27,58,Saint-Pierre-du-Mont
23559,58264,27,58,Saint-Pierre-le-Moûtier
23560,58265,27,58,Saint-Quentin-sur-Nohain
23561,58266,27,58,Saint-Révérien
23562,58267,27,58,Saint-Saulge
23563,58268,27,58,Saint-Seine
23564,58269,27,58,Saint-Sulpice
23565,58270,27,58,Saint-Vérain
23566,58271,27,58,Saizy
23567,58272,27,58,Sardy-lès-Épiry
23568,58273,27,58,Sauvigny-les-Bois
23569,58274,27,58,Savigny-Poil-Fol
23570,58275,27,58,Saxi-Bourdon
23571,58276,27,58,Sémelay
23572,58277,27,58,Sermages
23573,58278,27,58,Sermoise-sur-Loire
23574,58279,27,58,Sichamps
23575,58280,27,58,Sougy-sur-Loire
23576,58281,27,58,Suilly-la-Tour
23577,58282,27,58,Surgy
23578,58283,27,58,Taconnay
23579,58284,27,58,Talon
23580,58285,27,58,Tamnay-en-Bazois
23581,58286,27,58,Tannay
23582,58287,27,58,Tazilly
23583,58288,27,58,Teigny
23584,58289,27,58,Ternant
23585,58290,27,58,Thaix
23586,58291,27,58,Thianges
23587,58292,27,58,Tintury
23588,58293,27,58,Toury-Lurcy
23589,58294,27,58,Toury-sur-Jour
23590,58295,27,58,Tracy-sur-Loire
23591,58296,27,58,Tresnay
23592,58297,27,58,Trois-Vèvres
23593,58298,27,58,Tronsanges
23594,58299,27,58,Trucy-l'Orgueilleux
23595,58300,27,58,Urzy
23596,58301,27,58,Vandenesse
23597,58302,27,58,Varennes-lès-Narcy
23598,58303,27,58,Varennes-Vauzelles
23599,58304,27,58,Varzy
23600,58305,27,58,Vauclaix
23601,58306,27,58,Verneuil
23602,58307,27,58,Vielmanay
23603,58308,27,58,Vignol
23604,58309,27,58,Villapourçon
23605,58310,27,58,Villiers-le-Sec
23606,58311,27,58,Ville-Langy
23607,58312,27,58,Villiers-sur-Yonne
23608,58313,27,58,Vitry-Laché
23609,59001,32,59,Abancourt
23610,59002,32,59,Abscon
23611,59003,32,59,Aibes
23612,59004,32,59,Aix-en-Pévèle
23613,59005,32,59,Allennes-les-Marais
23614,59006,32,59,Amfroipret
23615,59007,32,59,Anhiers
23616,59008,32,59,Aniche
23617,59009,32,59,Villeneuve-d'Ascq
23618,59010,32,59,Anneux
23619,59011,32,59,Annœullin
23620,59012,32,59,Anor
23621,59013,32,59,Anstaing
23622,59014,32,59,Anzin
23623,59015,32,59,Arleux
23624,59016,32,59,Armbouts-Cappel
23625,59017,32,59,Armentières
23626,59018,32,59,Arnèke
23627,59019,32,59,Artres
23628,59021,32,59,Assevent
23629,59022,32,59,Attiches
23630,59023,32,59,Aubencheul-au-Bac
23631,59024,32,59,Auberchicourt
23632,59025,32,59,Aubers
23633,59026,32,59,Aubigny-au-Bac
23634,59027,32,59,Aubry-du-Hainaut
23635,59028,32,59,Auby
23636,59029,32,59,Auchy-lez-Orchies
23637,59031,32,59,Audignies
23638,59032,32,59,Aulnoy-lez-Valenciennes
23639,59033,32,59,Aulnoye-Aymeries
23640,59034,32,59,Avelin
23641,59035,32,59,Avesnelles
23642,59036,32,59,Avesnes-sur-Helpe
23643,59037,32,59,Avesnes-les-Aubert
23644,59038,32,59,Avesnes-le-Sec
23645,59039,32,59,Awoingt
23646,59041,32,59,Bachant
23647,59042,32,59,Bachy
23648,59043,32,59,Bailleul
23649,59044,32,59,Baisieux
23650,59045,32,59,Baives
23651,59046,32,59,Bambecque
23652,59047,32,59,Banteux
23653,59048,32,59,Bantigny
23654,59049,32,59,Bantouzelle
23655,59050,32,59,Bas-Lieu
23656,59051,32,59,La Bassée
23657,59052,32,59,Bauvin
23658,59053,32,59,Bavay
23659,59054,32,59,Bavinchove
23660,59055,32,59,Bazuel
23661,59056,32,59,Beaucamps-Ligny
23662,59057,32,59,Beaudignies
23663,59058,32,59,Beaufort
23664,59059,32,59,Beaumont-en-Cambrésis
23665,59060,32,59,Beaurain
23666,59061,32,59,Beaurepaire-sur-Sambre
23667,59062,32,59,Beaurieux
23668,59063,32,59,Beauvois-en-Cambrésis
23669,59064,32,59,Bellaing
23670,59065,32,59,Bellignies
23671,59066,32,59,Bérelles
23672,59067,32,59,Bergues
23673,59068,32,59,Berlaimont
23674,59069,32,59,Bermerain
23675,59070,32,59,Bermeries
23676,59071,32,59,Bersée
23677,59072,32,59,Bersillies
23678,59073,32,59,Berthen
23679,59074,32,59,Bertry
23680,59075,32,59,Béthencourt
23681,59076,32,59,Bettignies
23682,59077,32,59,Bettrechies
23683,59078,32,59,Beugnies
23684,59079,32,59,Beuvrages
23685,59080,32,59,Beuvry-la-Forêt
23686,59081,32,59,Bévillers
23687,59082,32,59,Bierne
23688,59083,32,59,Bissezeele
23689,59084,32,59,Blaringhem
23690,59085,32,59,Blécourt
23691,59086,32,59,Boeschepe
23692,59087,32,59,Boëseghem
23693,59088,32,59,Bois-Grenier
23694,59089,32,59,Bollezeele
23695,59090,32,59,Bondues
23696,59091,32,59,Borre
23697,59092,32,59,Bouchain
23698,59093,32,59,Boulogne-sur-Helpe
23699,59094,32,59,Bourbourg
23700,59096,32,59,Bourghelles
23701,59097,32,59,Boursies
23702,59098,32,59,Bousbecque
23703,59099,32,59,Bousies
23704,59100,32,59,Bousignies
23705,59101,32,59,Bousignies-sur-Roc
23706,59102,32,59,Boussières-en-Cambrésis
23707,59103,32,59,Boussières-sur-Sambre
23708,59104,32,59,Boussois
23709,59105,32,59,Bouvignies
23710,59106,32,59,Bouvines
23711,59107,32,59,Bray-Dunes
23712,59108,32,59,Briastre
23713,59109,32,59,Brillon
23714,59110,32,59,Brouckerque
23715,59111,32,59,Broxeele
23716,59112,32,59,Bruay-sur-l'Escaut
23717,59113,32,59,Bruille-lez-Marchiennes
23718,59114,32,59,Bruille-Saint-Amand
23719,59115,32,59,Brunémont
23720,59116,32,59,Bry
23721,59117,32,59,Bugnicourt
23722,59118,32,59,Busigny
23723,59119,32,59,Buysscheure
23724,59120,32,59,Caëstre
23725,59121,32,59,Cagnoncles
23726,59122,32,59,Cambrai
23727,59123,32,59,Camphin-en-Carembault
23728,59124,32,59,Camphin-en-Pévèle
23729,59125,32,59,Cantaing-sur-Escaut
23730,59126,32,59,Cantin
23731,59127,32,59,Capelle
23732,59128,32,59,Capinghem
23733,59129,32,59,Cappelle-en-Pévèle
23734,59130,32,59,Cappelle-Brouck
23735,59131,32,59,Cappelle-la-Grande
23736,59132,32,59,Carnières
