,city_name,id_city,no_commute_pop
463362,Réguiny,56190,190.0
463387,Réminiac,56191,43.5176470588235
463442,Riantec,56193,430.0
463491,Rieux,56194,225.0
463517,La Roche-Bernard,56195,154.684499088381
463530,Rochefort-en-Terre,56196,115.0
463575,Val d'Oust,56197,235.0
463617,Rohan,56198,230.174377447595
463641,Roudouallec,56199,59.6316456190644
463669,Ruffiac,56200,138.747636904944
463687,Le Saint,56201,78.3629030297028
463702,Saint-Abraham,56202,39.8402919201049
463719,Saint-Aignan,56203,45.0
463744,Saint-Allouestre,56204,74.9887614202435
463757,Saint-Armel,56205,50.0
463860,Saint-Avé,56206,1147.15906164204
463926,Saint-Barthélemy,56207,70.0503324513871
463940,Saint-Brieuc-de-Mauron,56208,25.0
463945,Sainte-Brigitte,56209,15.0
463962,Saint-Caradec-Trégomel,56210,89.8224509465034
463991,Saint-Congard,56211,75.0
464051,Saint-Dolay,56212,175.546043825944
464078,Saint-Gérand-Croixanvec,56213,147.486106628273
464090,Saint-Gildas-de-Rhuys,56214,135.75495830672
464121,Saint-Gonnery,56215,56.867378804051
464137,Saint-Gorgon,56216,29.942612746102
464158,Saint-Gravé,56218,83.7519474705077
464184,Saint-Guyomard,56219,71.2180846533742
464223,Sainte-Hélène,56220,110.0
464259,Saint-Jacut-les-Pins,56221,180.0
464307,Saint-Jean-Brévelay,56222,346.116043596415
464346,Saint-Jean-la-Poterie,56223,35.3626019617773
464362,Saint-Laurent-sur-Oust,56224,34.280205655527
464374,Saint-Léry,56225,14.5673076923077
464395,Saint-Malo-de-Beignon,56226,48.3523470412347
464406,Saint-Malo-des-Trois-Fontaines,56227,88.3993809227847
464429,Saint-Marcel,56228,100.0
464462,Saint-Martin-sur-Oust,56229,130.16416175083
464483,Saint-Nicolas-du-Tertre,56230,35.0
464522,Saint-Nolff,56231,251.230974302883
464564,Saint-Perreux,56232,60.0
464581,Saint-Philibert,56233,113.319085376827
464595,Saint-Pierre-Quiberon,56234,327.153898929998
464620,Saint-Servant,56236,35.0
464654,Saint-Thuriau,56237,191.44049688948
464666,Saint-Tugdual,56238,55.0
464694,Saint-Vincent-sur-Oust,56239,82.8474535996396
464738,Sarzeau,56240,1170.0
464771,Sauzon,56241,177.3867300295
464790,Séglien,56242,143.846216553784
464865,Séné,56243,734.346981010431
464931,Sérent,56244,406.278255161201
464947,Silfiac,56245,43.5878661087866
464982,Le Sourn,56246,165.272719530241
465031,Sulniac,56247,252.243582776205
465086,Surzur,56248,437.39941324872
465140,Taupont,56249,193.703342923194
465170,Théhillac,56250,25.4506852193612
465237,Theix-Noyalo,56251,746.11748811218
465270,Le Tour-du-Parc,56252,135.0
465293,Tréal,56253,55.2306938575621
465321,Trédion,56254,75.6947618618731
465364,Treffléan,56255,144.84310330282
465371,Tréhorenteuc,56256,10.2654867256637
465383,La Trinité-Porhoët,56257,118.633385248918
465398,La Trinité-sur-Mer,56258,201.514423320787
465434,La Trinité-Surzur,56259,88.256910097734
465673,Vannes,56260,12615.0048410113
465786,La Vraie-Croix,56261,164.710860302594
465831,Bono,56262,154.812854100129
465876,Sainte-Anne-d'Auray,56263,227.118125934259
465897,Kernascléden,56264,60.1340506901299
465898,Aboncourt,57001,20.0
465922,Aboncourt-sur-Seille,57002,4.92957746478873
465925,Abreschviller,57003,151.361738895681
465954,Achen,57006,68.7278837466238
465983,Adaincourt,57007,4.88188976377953
465989,Adelange,57008,29.2822966507177
466001,Ajoncourt,57009,15.0
466008,Alaincourt-la-Côte,57010,10.0645161290323
466017,Albestroff,57011,106.909363894936
466052,Algrange,57012,418.830594250833
466142,Alsting,57013,75.8074162679432
466197,Altrippe,57014,22.5771007589931
466212,Altviller,57015,15.0299831039233
466260,Amanvillers,57017,181.980071570282
466312,Amelécourt,57018,15.0
466347,Amnéville,57019,1054.81012188432
466477,Ancerville,57020,15.5401837295895
466507,Ancy-Dornot,57021,50.0
466544,Angevillers,57022,49.9841178964637
466593,Anzeling,57025,35.8318754651456
466612,Apach,57026,46.7795974821663
466659,Arraincourt,57027,10.08
466673,Argancy,57028,95.0711077844313
466714,Arriance,57029,20.0
466736,Arry,57030,20.3277935098531
466761,Ars-Laquenexy,57031,62.4747898478673
466808,Ars-sur-Moselle,57032,370.000050256165
466864,Arzviller,57033,34.8453783342529
466885,Aspach,57034,5.14705882352941
466888,Assenoncourt,57035,15.0
466899,Attilloncourt,57036,10.0
466906,Aube,57037,14.989351681135
466929,Audun-le-Tiche,57038,530.419259717208
467007,Augny,57039,135.0
467063,Aulnois-sur-Seille,57040,20.0
467079,Aumetz,57041,183.995185930529
467125,Avricourt,57042,50.8576329331046
467148,Ay-sur-Moselle,57043,85.8867825343443
467183,Azoudange,57044,10.4237288135593
467189,Bacourt,57045,9.90909090909091
467194,Baerenthal,57046,40.3703703703706
467220,Bambiderstroff,57047,77.1138520730145
467275,Le Ban-Saint-Martin,57049,220.95579594331
467342,Baronville,57051,19.8918918918919
467356,Barst,57052,10.1667441720477
467381,Bassing,57053,10.3738317757009
467403,Bazoncourt,57055,30.0
467429,Béchy,57057,25.0
467456,Behren-lès-Forbach,57058,455.514023135852
467513,Bellange,57059,4.63636363636364
467518,Bénestroff,57060,86.4627151051625
467530,Béning-lès-Saint-Avold,57061,60.0
467559,Berg-sur-Moselle,57062,9.97690531177829
467577,Bérig-Vintrange,57063,19.9078341013825
467584,Berling,57064,14.4250090512446
467607,Bermering,57065,14.4736842105263
467615,Berthelming,57066,45.0809351605003
467643,Bertrange,57067,142.595620709852
467700,Berviller-en-Moselle,57069,34.3826940218164
467717,Bettange,57070,10.2479338842975
467732,Bettborn,57071,19.5582679671633
467748,Bettelainville,57072,24.9494795511192
467778,Betting,57073,55.5218615912384
467802,Bettviller,57074,40.1951219512194
467824,Beux,57075,10.0
467837,Beyren-lès-Sierck,57076,34.9524981939137
467853,Bezange-la-Petite,57077,15.8152173913043
467861,Bibiche,57079,34.8167408843166
467886,Bidestroff,57081,5.07751937984496
467907,Bining,57083,67.224851268733
467953,Bioncourt,57084,19.6924537021038
467957,Bionville-sur-Nied,57085,14.9222797927461
467980,Belles-Forêts,57086,25.0
468004,Bistroff,57088,15.3129878494984
468021,Bitche,57089,1430.0
468080,Blanche-Église,57090,4.91150442477876
468088,Bliesbruck,57091,80.8137712788207
468123,Blies-Ébersing,57092,35.0
468139,Blies-Guersviller,57093,35.3382836637574
468157,Boucheporn,57095,40.1388888888891
468191,Boulange,57096,80.7947135641499
468258,Boulay-Moselle,57097,721.529231402636
468339,Bourgaltroff,57098,30.3813559322034
468350,Bourdonnay,57099,30.0
468355,Bourscheid,57100,28.8397790055249
468365,Bousbach,57101,40.687147684284
468420,Bousse,57102,85.0
468490,Bousseviller,57103,5.0
468498,Boust,57104,10.2076124567474
468538,Boustroff,57105,4.96688741721854
468549,Bouzonville,57106,480.420040058171
468614,Bréhain,57107,14.8598130841121
468622,Breidenbach,57108,20.3194888178914
468636,Breistroff-la-Grande,57109,52.8472222222222
468664,Brettnach,57110,25.2941176470588
468684,Bronvaux,57111,10.0
468705,Brouck,57112,5.05952380952381
468712,Brouderdorff,57113,50.3615062229217
468740,Brouviller,57114,14.7002968617058
468761,Brulange,57115,10.0
468770,Buchy,57116,4.7979797979798
468778,Buding,57117,4.67581066689134
468807,Budling,57118,10.0
468820,Buhl-Lorraine,57119,90.0
468849,Burlioncourt,57120,9.609375
468854,Burtoncourt,57121,4.81818181818182
468868,Cappel,57122,5.05908419497784
468897,Carling,57123,267.508012321294
468949,Cattenom,57124,249.510027778988
469000,Chailly-lès-Ennery,57125,11.0675605530678
469026,Chambrey,57126,5.0
469034,Chanville,57127,15.0
469042,Charleville-sous-Bois,57128,15.1185994812686
469053,Charly-Oradour,57129,24.58758487588
469079,Château-Bréhain,57130,4.93421052631579
469124,Château-Salins,57132,388.017288438602
469147,Château-Voué,57133,9.5049504950495
469170,Châtel-Saint-Germain,57134,75.0
469209,Chémery-les-Deux,57136,29.8429319371728
469242,Cheminot,57137,74.5440112788141
469271,Chérisey,57139,10.2464788732394
469289,Chesny,57140,40.0
469305,Chicourt,57141,5.1123595505618
469310,Chieulles,57142,5.23599611426049
469345,Clouange,57143,104.641865708392
469414,Cocheren,57144,125.0
469462,Coincy,57145,5.0
469483,Coin-lès-Cuvry,57146,54.4656161551898
469511,Coin-sur-Seille,57147,25.0
469526,Colligny-Maizery,57148,39.2860202228524
469544,Colmen,57149,4.95049504950495
469559,Condé-Northen,57150,51.3565799676599
469577,Conthil,57151,10.0
469629,Corny-sur-Moselle,57153,115.901752767528
469669,Coume,57154,35.7903225806451
469712,Courcelles-Chaussy,57155,238.844738529218
469771,Courcelles-sur-Nied,57156,29.7619078942709
469801,Craincourt,57158,19.0697674418605
469825,Créhange,57159,308.328148648274
469907,Creutzwald,57160,1842.74210904643
470050,Cuvry,57162,40.0
470073,Dabo,57163,244.530201342283
470128,Dalem,57165,25.684932011185
470154,Dalhain,57166,4.77678571428571
470184,Danne-et-Quatre-Vents,57168,20.1093529935693
470207,Dannelbourg,57169,25.0504032258064
470230,Delme,57171,123.325329540459
470255,Denting,57172,25.7731597224137
470267,Desseling,57173,5.1010101010101
470275,Destry,57174,5.27472527472527
470287,Diebling,57176,122.014279055986
470339,Dieuze,57177,612.263129157942
470367,Diffembach-lès-Hellimer,57178,14.9744107155187
470389,Distroff,57179,80.0
470449,Domnom-lès-Dieuze,57181,4.75609756097561
470456,Donjeux,57182,21.8181818181818
470463,Donnelay,57183,19.8947368421053
470475,Ébersviller,57186,69.8535564853554
470513,Éblange,57187,5.05509641873278
470526,Éguelshardt,57188,14.4368971908498
470543,Eincheville,57189,10.0
470560,Elvange,57190,33.4850562034899
470573,Elzange,57191,31.102028212191
470601,Enchenberg,57192,58.9927445513533
470650,Ennery,57193,161.491654370778
470701,Entrange,57194,59.6574737799772
470739,Epping,57195,49.6196617097405
470763,Erching,57196,19.8021267261107
470782,Ernestviller,57197,15.467984636397
470798,Erstroff,57198,10.0520833333333
470816,Escherange,57199,25.0
470853,Les Étangs,57200,19.176261203621
470870,Etting,57201,14.3939138790108
470900,Etzling,57202,50.0
470927,Évrange,57203,5.13513513513514
470941,Failly,57204,15.0
470965,Falck,57205,175.668771382721
471045,Fameck,57206,900.270529766019
471172,Farébersviller,57207,354.52296102958
471221,Farschviller,57208,72.7844034437138
471272,Faulquemont,57209,615.0
471324,Fénétrange,57210,57.0332490196926
471348,Fèves,57211,48.9514845531354
471391,Féy,57212,15.0
471415,Filstroff,57213,35.2524707949892
471440,Fixem,57214,34.9027618852408
471461,Flastroff,57215,24.8477252918126
471486,Fleisheim,57216,10.0
471504,Flétrange,57217,20.0
471536,Fleury,57218,58.3739477833579
471562,Flévy,57219,68.6411117915322
471633,Florange,57221,984.121910737056
471742,Folkling,57222,80.7715682550194
471780,Folschviller,57224,346.095177881749
471826,Fonteny,57225,19.4444444444444
471843,Fontoy,57226,229.859298720015
471928,Forbach,57227,2809.35498108727
472053,Fossieux,57228,20.9424083769633
472059,Foulcrey,57229,19.5
472065,Fouligny,57230,10.0
472073,Foville,57231,4.98414579618841
472088,Francaltroff,57232,55.6230997111778
472118,Frauenberg,57234,15.4472633901126
472148,Freistroff,57235,55.2045688564644
472183,Frémestroff,57237,15.2662897013823
472200,Fresnes-en-Saulnois,57238,10.0
472216,Freybouse,57239,30.038082384442
472266,Freyming-Merlebach,57240,1079.31774908759
472358,Fribourg,57241,5.0
472382,Gandrange,57242,150.0
472445,Garrebourg,57244,15.0
472466,Gavisse,57245,35.5052010644695
472489,Gelucourt,57246,25.2347417840376
472497,Gerbécourt,57247,4.8780487804878
472500,Givrycourt,57248,19.7727272727273
472505,Glatigny,57249,5.0307910022787
472520,Goetzenbruck,57250,138.484004457534
472570,Goin,57251,25.2473189061513
472587,Gomelange,57252,15.0439292205271
472607,Gondrexange,57253,40.0678004628391
472633,Gorze,57254,150.721385041714
472653,Gosselming,57255,25.0176388046078
472680,Gravelotte,57256,34.8156346782428
472708,Grémecey,57257,10.0
472713,Gréning,57258,10.0
472723,Grindorff-Bizing,57259,9.53708158042817
472751,Grosbliederstroff,57260,195.72695334891
472805,Gros-Réderching,57261,60.5196008648858
472849,Grostenquin,57262,76.9082844374308
472870,Grundviller,57263,29.7644989868167
472891,Guebenhouse,57264,15.259900990099
472913,Guéblange-lès-Dieuze,57266,20.1342281879195
472925,Le Val-de-Guéblange,57267,49.256379438719
472949,Guébling,57268,9.76190476190476
472982,Guénange,57269,567.683176681566
473050,Val-de-Bride,57270,24.4112746735884
473065,Guenviller,57271,34.4321533923305
473082,Guermange,57272,9.46236559139785
473088,Guerstling,57273,5.12987012987013
473112,Guerting,57274,40.0869350688804
473138,Guessling-Hémering,57275,59.7091115764535
473160,Guinglange,57276,15.0979482463595
473172,Guinkirchen,57277,5.06802721088435
473180,Guinzeling,57278,14.3478260869565
473184,Guntzviller,57280,25.5524861878453
473204,Haboudange,57281,5.21152235207063
473213,Hagen,57282,15.1271186440678
473264,Hagondange,57283,656.889869613151
473347,Hallering,57284,15.0
473380,Basse-Ham,57287,105.308154694011
473449,Ham-sous-Varsberg,57288,150.234796477472
473491,Hambach,57289,282.343230772241
473537,Hampont,57290,14.5945945945946
473542,Hangviller,57291,18.4087820993279
473558,Hannocourt,57292,4.76190476190476
473563,Han-sur-Nied,57293,10.0389105058366
473572,Hanviller,57294,14.2788461538462
473582,Haraucourt-sur-Seille,57295,10.2912621359223
473597,Hargarten-aux-Mines,57296,49.9778467704015
473620,Harprich,57297,10.0
473628,Harreberg,57298,10.0
473648,Hartzviller,57299,35.0
473669,Haselbourg,57300,5.26468224385978
473687,Haspelschiedt,57301,25.1341183307784
473701,Hattigny,57302,25.2673796791444
473714,Hauconcourt,57303,40.0
473736,Haut-Clocher,57304,10.1167574168549
473755,Havange,57305,21.4217077416806
473834,Hayange,57306,1007.06361770432
473958,Hayes,57307,10.0
473974,Hazembourg,57308,5.0
473988,Heining-lès-Bouzonville,57309,20.2436960429879
474003,Hellering-lès-Fénétrange,57310,14.84375
474021,Hellimer,57311,29.4910717039084
474046,Helstroff,57312,41.1382113821138
474068,Hémilly,57313,15.0
474075,Héming,57314,59.6459853410214
474088,Henridorff,57315,30.7156836111104
474126,Henriville,57316,30.0
474143,Hérange,57317,5.09433962264151
474152,Hermelange,57318,10.0
474167,Herny,57319,41.1091250888251
474198,Hesse,57321,30.2146690518783
474222,Hestroff,57322,29.493670886076
474267,Hettange-Grande,57323,492.145562679229
474340,Hilbesheim,57324,15.8502206401075
474361,Hilsprich,57325,53.7464376656688
474389,Hinckange,57326,14.6990821308832
474397,Holacourt,57328,5.0
474408,Holling,57329,10.0697674418605
474439,Holving,57330,40.0937500000001
474471,Hombourg-Budange,57331,25.0
474513,Hombourg-Haut,57332,330.541501844734
474559,Hommarting,57333,45.0
474578,Hommert,57334,14.3311624545443
474591,Honskirch,57335,10.0
474634,L'Hôpital,57336,205.0
474687,Hoste,57337,10.1541095890412
474710,Hottviller,57338,64.5104196152147
474725,Hultehouse,57339,19.7884747057784
474751,Hundling,57340,64.9447485045898
474783,Hunting,57341,19.8310598137935
474813,Ibigny,57342,4.8
474838,Illange,57343,115.732742913129
474878,Imling,57344,30.5565902979668
474897,Inglange,57345,30.7813877154704
474918,Insming,57346,40.7920821187781
474933,Insviller,57347,9.72067039106145
474949,Ippling,57348,50.5514021746959
474978,Jallaucourt,57349,5.2027027027027
474995,Jouy-aux-Arches,57350,112.77922851375
475038,Jury,57351,73.866833862899
475067,Jussy,57352,19.9551569506726
475083,Juvelize,57353,5.0
475089,Juville,57354,5.12605042016807
475098,Kalhausen,57355,35.0
475128,Kanfen,57356,47.4177092375449
475164,Kappelkinger,57357,9.92628992628993
475195,Kédange-sur-Canner,57358,65.0
475228,Kemplich,57359,5.02958579881657
475246,Kerbach,57360,51.5277849295304
475270,Kerling-lès-Sierck,57361,15.2136556560493
475300,Kerprich-aux-Bois,57362,5.61290322580645
475305,Kirsch-lès-Sierck,57364,4.96815286624204
475333,Kirschnaumen,57365,20.1273885350318
475353,Kirviller,57366,5.03623188405797
475362,Klang,57367,15.4816513761468
475390,Knutange,57368,190.258993943836
475451,Kœnigsmacker,57370,130.962678749896
475491,Haute-Kontz,57371,34.7819986943779
475524,Kuntzig,57372,72.6959850999408
475559,Lachambre,57373,41.1716328703459
475576,Lafrimbolle,57374,14.7029702970297
475586,Lagarde,57375,9.78842395501872
475593,Lambach,57376,24.8689986873112
475612,Landange,57377,20.0826446280992
475628,Landroff,57379,20.0
475648,Laneuveville-en-Saulnois,57381,5.10489510489511
475666,Langatte,57382,62.1469747072353
475680,Languimberg,57383,25.625
475695,Laning,57384,45.5145496822219
475733,Laquenexy,57385,48.4896661367249
475765,Laudrefang,57386,30.3553903708569
475774,Laumesfeld,57387,10.2043314177174
475789,Launstroff,57388,10.1908396946565
475811,Lelling,57389,20.0
475832,Lemberg,57390,75.6338028169016
475876,Lemud,57392,41.5395437641843
475893,Lengelsheim,57393,10.0487804878049
475908,Léning,57394,20.0605793067104
475927,Lesse,57395,30.0
475941,Lessy,57396,20.0
475958,Ley,57397,10.5154639175258
475974,Leyviller,57398,39.6837944664032
475993,Lezey,57399,5.16483516483517
475999,Lidrezing,57401,5.0
476002,Liederschiedt,57402,14.4
476010,Liéhon,57403,5.0
476019,Lindre-Basse,57404,10.0429922219628
476027,Liocourt,57406,15.2205882352941
476039,Lixheim,57407,15.2586430394456
476070,Lixing-lès-Rouhling,57408,20.7083825265643
476105,Lixing-lès-Saint-Avold,57409,34.8258343266487
476123,Lhor,57410,10.0
476135,Lommerange,57411,10.0
476181,Longeville-lès-Metz,57412,170.0
476253,Longeville-lès-Saint-Avold,57413,421.997560409631
476295,Lorquin,57414,180.0
476330,Lorry-lès-Metz,57415,74.5341626665152
476374,Lorry-Mardigny,57416,26.3926587559609
476390,Lostroff,57417,9.85507246376812
476396,Loudrefing,57418,24.9937771813822
476420,Loupershouse,57419,29.9054536038679
476438,Loutzviller,57421,5.06622516556291
476470,Louvigny,57422,55.0
476499,Lucy,57424,5.10964912280702
476517,Luppy,57425,35.0555900577918
476547,Luttange,57426,41.3410392157797
476577,Lutzelbourg,57427,49.8590618649616
476614,Macheren,57428,164.873173542021
476652,Mainvillers,57430,30.2752293577982
476669,Maizeroy,57431,20.0
476771,Maizières-lès-Metz,57433,845.057160828125
476880,Maizières-lès-Vic,57434,46.2548121433608
476892,Malaucourt-sur-Seille,57436,9.84496124031008
476901,Malling,57437,26.6604031560417
476936,Malroy,57438,15.2731354805491
476948,Manderen-Ritzing,57439,67.5937288288455
476979,Manhoué,57440,25.0
476996,Manom,57441,164.333697899538
477052,Many,57442,9.1077092155232
477100,Marange-Silvange,57443,380.0
477174,Marange-Zondrange,57444,30.6762888082869
477198,Marieulles,57445,40.2279916386275
477272,Marly,57447,629.658019843927
477336,Marsal,57448,20.9795918367347
477357,Marsilly,57449,33.8288635159663
477370,Marthille,57451,19.4219653179191
477387,La Maxe,57452,30.0
477407,Maxstadt,57453,10.0
477434,Mécleuves,57454,34.659286698482
477447,Mégange,57455,15.6293706293706
477458,Meisenthal,57456,55.9969788519637
477487,Menskirch,57457,4.96428571428571
477494,Merschweiller,57459,23.0645161290323
477518,Merten,57460,68.0220071250563
477551,Métairies-Saint-Quirin,57461,14.8369565217391
477558,Metting,57462,10.1521040789797
477832,Metz,57463,28339.7718063573
478129,Metzeresche,57464,29.6932515337423
478178,Metzervisse,57465,110.0
478222,Metzing,57466,25.0
478244,Mey,57467,4.77272727272727
478257,Mittelbronn,57468,55.2469851784182
478287,Mittersheim,57469,95.0
478302,Momerstroff,57471,5.0
478313,Moncheux,57472,5.03401360544218
478320,Moncourt,57473,9.30555555555556
478365,Mondelange,57474,379.448325431606
478415,Mondorff,57475,26.3174437412871
478438,Monneren,57476,18.7774389946549
478464,Montbronn,57477,104.536342212125
478505,Montenach,57479,30.0
478654,Montigny-lès-Metz,57480,1758.69247075715
478811,Montois-la-Montagne,57481,110.859741895248
478872,Ogy-Montoy-Flanville,57482,94.0377039954984
478937,Morhange,57483,572.450092959732
478965,Morsbach,57484,155.447559808704
478998,Morville-lès-Vic,57485,5.04065040650407
479005,Morville-sur-Nied,57486,10.0
479054,Moulins-lès-Metz,57487,329.181636219725
479105,Moussey,57488,55.0
479115,Mouterhouse,57489,24.6882468839642
479145,Moyenvic,57490,10.0
479203,Moyeuvre-Grande,57491,377.478089360112
479272,Moyeuvre-Petite,57492,10.0
479289,Mulcey,57493,10.0
479300,Munster,57494,30.0
479310,Narbéfontaine,57495,14.7457627118644
479322,Nébing,57496,15.0
479336,Nelling,57497,25.0
479373,Neufchef,57498,94.9837417369705
479426,Neufgrange,57499,58.5664099738461
479455,Neunkirchen-lès-Bouzonville,57502,10.0
479494,Niderviller,57505,94.7555886677093
479522,Niederstinzel,57506,19.4240590185818
479541,Niedervisse,57507,24.5387453874539
479574,Nilvange,57508,223.823957094279
479622,Nitting,57509,4.91786447638604
479651,Noisseville,57510,41.366611991855
479686,Norroy-le-Veneur,57511,106.16666666655
479721,Nouilly,57512,30.155883023318
479738,Nousseviller-lès-Bitche,57513,10.0
479765,Nousseviller-Saint-Nabor,57514,60.4047217537947
479826,Novéant-sur-Moselle,57515,133.826062593154
479845,Oberdorff,57516,15.3063829112132
479856,Obergailbach,57517,30.1843127292604
479865,Oberstinzel,57518,37.6138282490947
479886,Obervisse,57519,10.126582278481
479914,Œting,57521,191.824551677523
479951,Ommeray,57524,4.96124031007752
479960,Ormersviller,57526,29.0910066332468
479979,Orny,57527,14.6988192643341
479991,Oron,57528,15.0
480008,Ottange,57529,112.703511889832
480057,Ottonville,57530,4.6479057546761
480073,Oudrenne,57531,55.8062796770629
480106,Pagny-lès-Goin,57532,37.9974920966272
480124,Pange,57533,34.9200913242009
480153,Peltre,57534,90.0
480186,Petit-Réderching,57535,135.0
480217,Petit-Tenquin,57536,23.8146551724138
480256,Petite-Rosselle,57537,456.393005809924
480321,Pettoncourt,57538,10.099147821995
480323,Pévange,57539,5.0
480350,Phalsbourg,57540,625.0
480412,Philippsbourg,57541,67.6040879357779
480457,Piblange,57542,30.0
480495,Pierrevillers,57543,69.6945295398592
480525,Plaine-de-Walsch,57544,35.0
480561,Plappeville,57545,101.927942352671
480601,Plesnois,57546,15.1494396014944
480631,Pommérieux,57547,30.4819965757625
480658,Pontoy,57548,28.0378657487091
480683,Pontpierre,57549,50.0
480721,Porcelette,57550,110.160220072715
480745,Postroff,57551,10.1428571428571
480763,Pouilly,57552,42.0541755250379
480787,Pournoy-la-Chétive,57553,34.8106815362814
480811,Pournoy-la-Grasse,57554,21.0561558127777
480823,Prévocourt,57555,20.0
480851,Puttelange-aux-Lacs,57556,205.0
480888,Puttelange-lès-Thionville,57557,60.0
480927,Puzieux,57559,5.17647058823529
480941,Racrange,57560,25.0
480954,Rahling,57561,61.2465373961219
480995,Ranguevaux,57562,36.4468703379692
481015,Raville,57563,29.7951425245203
481035,Réchicourt-le-Château,57564,49.3759539744045
481042,Rédange,57565,34.9648594377509
481090,Réding,57566,235.017011585876
481117,Rémelfang,57567,5.0
481131,Rémelfing,57568,39.3328177133138
481153,Rémeling,57569,15.0
481175,Rémering,57570,10.1682692307692
481203,Rémering-lès-Puttelange,57571,90.0281612844098
481254,Rémilly,57572,248.417982740762
481275,Réning,57573,25.3759398496241
481281,Basse-Rentgen,57574,19.6168582375479
481314,Retonfey,57575,25.2418154761905
481345,Rettel,57576,65.1969673295195
481377,Reyersviller,57577,15.0
481406,Rezonville-Vionville,57578,40.0
481422,Riche,57580,15.0
481433,Richeling,57581,20.7291783689747
481475,Richemont,57582,166.241346956107
481520,Rimling,57584,30.1031329855257
481553,Rodalbe,57587,5.18078860157318
481565,Rodemack,57588,91.7933158801791
481612,Rohrbach-lès-Bitche,57589,238.564813345684
481647,Rolbing,57590,19.8158281062353
481749,Rombas,57591,596.478343950848
481820,Romelfing,57592,43.7083349895001
481856,Roncourt,57593,35.3571179997846
481875,Roppeviller,57594,5.0
481884,Rorbach-lès-Dieuze,57595,4.90196078431373
481896,Rosbruck,57596,35.049859342673
481939,Rosselange,57597,86.4833558084422
481987,Rouhling,57598,70.0
482015,Roupeldange,57599,29.4895088847627
482034,Roussy-le-Village,57600,40.4807209692173
482083,Rozérieulles,57601,91.8544151320375
482139,Rurange-lès-Thionville,57602,101.333889120467
482173,Russange,57603,45.0128829829791
482201,Rustroff,57604,20.0
482227,Sailly-Achâtel,57605,9.86798679867987
482319,Saint-Avold,57606,2452.52421592563
482410,Sainte-Barbe,57607,20.0
482441,Saint-François-Lacroix,57610,15.0
482460,Saint-Georges,57611,20.0
482472,Saint-Hubert,57612,5.17241379310345
482486,Saint-Jean-de-Bassel,57613,26.4790815694802
482497,Saint-Jean-Kourtzerode,57614,195.226080131912
482530,Saint-Jean-Rohrbach,57615,54.9432404540764
482577,Saint-Julien-lès-Metz,57616,336.172939618037
482619,Saint-Jure,57617,9.73623037837114
482636,Saint-Louis,57618,68.4829198149579
482656,Saint-Louis-lès-Bitche,57619,50.0
482736,Sainte-Marie-aux-Chênes,57620,339.715380269961
482774,Saint-Médard,57621,5.0
482817,Saint-Privat-la-Montagne,57622,114.453697509056
482847,Saint-Quirin,57623,86.6961821923423
482875,Sainte-Ruffine,57624,34.0628876949258
482885,Salonnes,57625,4.83330878739171
482901,Sanry-lès-Vigy,57626,39.9989483016899
482913,Sanry-sur-Nied,57627,9.73585914883472
482948,Sarralbe,57628,645.301426599163
482997,Sarraltroff,57629,30.0
483091,Sarrebourg,57630,2432.93747920616
483248,Sarreguemines,57631,4587.0858406109
483382,Sarreinsming,57633,54.2547543255744
483421,Saulny,57634,35.0
483439,Schalbach,57635,35.0
483455,Schmittviller,57636,27.9959162828873
483469,Schneckenbusch,57637,10.0478387157188
483498,Schœneck,57638,74.8153836675889
483537,Schorbach,57639,44.8464549821367
483560,Schwerdorff,57640,20.2136893605443
483584,Schweyen,57641,38.1609939157265
483626,Scy-Chazelles,57642,175.0
483668,Secourt,57643,14.8507462686567
483695,Seingbouse,57644,95.0
483734,Semécourt,57645,41.0500110521324
483791,Serémange-Erzange,57647,135.0
483843,Servigny-lès-Raville,57648,34.7343959155623
483861,Servigny-lès-Sainte-Barbe,57649,34.6728589150617
483884,Sierck-les-Bains,57650,126.896110692788
483925,Siersthal,57651,66.0068960183894
483950,Sillegny,57652,51.8264931881522
483959,Silly-en-Saulnois,57653,5.32258064516129
483983,Silly-sur-Nied,57654,30.1308157664902
484015,Solgne,57655,94.5774021352308
484033,Sorbey,57656,30.0
484051,Soucht,57658,60.4752869212339
484098,Spicheren,57659,190.347575793092
484193,Stiring-Wendel,57660,644.569921541504
484266,Sturzelbronn,57661,19.5505617977528
484282,Suisse,57662,4.76190476190476
484354,Talange,57663,537.692758307043
484399,Tarquimpol,57664,5.0
484420,Tenteling,57665,40.3425309229305
484483,Terville,57666,410.783216633526
484552,Téterchen,57667,40.7741935483871
484590,Teting-sur-Nied,57668,76.3248478068848
484633,Théding,57669,110.0
484666,Thimonville,57671,4.96774193548387
484815,Thionville,57672,5641.00718531813
484954,Tincry,57674,15.0
484961,Torcheville,57675,14.6186440677966
484967,Tragny,57676,9.58762886597938
484988,Trémery,57677,88.3121412411123
485022,Tressange,57678,62.625175955309
485064,Tritteling-Redlach,57679,45.2115111245269
485088,Troisfontaines,57680,134.54040082242
485112,Tromborn,57681,10.144666390543
485171,Uckange,57683,458.859786724976
485223,Vahl-Ebersing,57684,35.1054114000575
485232,Vahl-lès-Bénestroff,57685,20.0
485243,Vahl-lès-Faulquemont,57686,15.1821862348178
485255,Vallerange,57687,15.0
485263,Valmestroff,57689,25.5830724820135
485318,Valmont,57690,160.0
