,id_city,city_name,density_degree,density_type,total_pop_2019
13492,35340,Treffendel,5,Bourgs ruraux,1307
13493,35342,Trémeheuc,6,Rural à habitat dispersé,347
13494,35343,Tresbœuf,6,Rural à habitat dispersé,1244
13495,35345,Trévérien,6,Rural à habitat dispersé,895
13496,35346,Trimer,6,Rural à habitat dispersé,209
13497,35347,Val-d'Izé,5,Bourgs ruraux,2580
13498,35350,Vergéal,6,Rural à habitat dispersé,806
13499,35351,Le Verger,5,Bourgs ruraux,1436
13500,35352,Vern-sur-Seiche,2,Centres urbains intermédiaires,8169
13501,35353,Vezin-le-Coquet,5,Bourgs ruraux,6114
13502,35354,Vieux-Viel,6,Rural à habitat dispersé,317
13503,35355,Vieux-Vy-sur-Couesnon,6,Rural à habitat dispersé,1245
13504,35356,Vignoc,5,Bourgs ruraux,2025
13505,35357,Villamée,7,Rural à habitat très dispersé,306
13506,35358,La Ville-ès-Nonais,5,Bourgs ruraux,1220
13507,35359,Visseiche,6,Rural à habitat dispersé,838
13508,35360,Vitré,2,Centres urbains intermédiaires,18487
13509,35361,Le Vivier-sur-Mer,5,Bourgs ruraux,1054
13510,35362,Le Tronchet,5,Bourgs ruraux,1177
13511,35363,Pont-Péan,4,Ceintures urbaines,4413
13512,36001,Aigurande,6,Rural à habitat dispersé,1420
13513,36002,Aize,7,Rural à habitat très dispersé,118
13514,36003,Ambrault,6,Rural à habitat dispersé,891
13515,36004,Anjouin,7,Rural à habitat très dispersé,322
13516,36005,Ardentes,5,Bourgs ruraux,3850
13517,36006,Argenton-sur-Creuse,3,Petites villes,4880
13518,36007,Argy,6,Rural à habitat dispersé,601
13519,36008,Arpheuilles,7,Rural à habitat très dispersé,222
13520,36009,Arthon,6,Rural à habitat dispersé,1218
13521,36010,Azay-le-Ferron,7,Rural à habitat très dispersé,867
13522,36011,Bagneux,7,Rural à habitat très dispersé,175
13523,36012,Baraize,7,Rural à habitat très dispersé,363
13524,36013,Baudres,7,Rural à habitat très dispersé,428
13525,36014,Bazaiges,7,Rural à habitat très dispersé,199
13526,36015,Beaulieu,7,Rural à habitat très dispersé,54
13527,36016,Bélâbre,6,Rural à habitat dispersé,945
13528,36017,La Berthenoux,7,Rural à habitat très dispersé,368
13529,36018,Le Blanc,5,Bourgs ruraux,6250
13530,36019,Bommiers,7,Rural à habitat très dispersé,312
13531,36020,Bonneuil,7,Rural à habitat très dispersé,74
13532,36021,Les Bordes,5,Bourgs ruraux,891
13533,36022,Bouesse,7,Rural à habitat très dispersé,410
13534,36023,Bouges-le-Château,6,Rural à habitat dispersé,261
13535,36024,Bretagne,7,Rural à habitat très dispersé,130
13536,36025,Briantes,6,Rural à habitat dispersé,608
13537,36026,Brion,6,Rural à habitat dispersé,596
13538,36027,Brives,6,Rural à habitat dispersé,249
13539,36028,La Buxerette,7,Rural à habitat très dispersé,115
13540,36029,Buxeuil,7,Rural à habitat très dispersé,230
13541,36030,Buxières-d'Aillac,7,Rural à habitat très dispersé,244
13542,36031,Buzançais,5,Bourgs ruraux,4516
13543,36032,Ceaulmont,6,Rural à habitat dispersé,724
13544,36033,Celon,6,Rural à habitat dispersé,398
13545,36034,Chabris,5,Bourgs ruraux,2763
13546,36035,Chaillac,7,Rural à habitat très dispersé,1086
13547,36036,Chalais,7,Rural à habitat très dispersé,149
13548,36037,La Champenoise,6,Rural à habitat dispersé,283
13549,36038,Champillet,7,Rural à habitat très dispersé,137
13550,36040,La Chapelle-Orthemale,7,Rural à habitat très dispersé,102
13551,36041,La Chapelle-Saint-Laurian,7,Rural à habitat très dispersé,140
13552,36042,Chasseneuil,7,Rural à habitat très dispersé,703
13553,36043,Chassignolles,7,Rural à habitat très dispersé,574
13554,36044,Châteauroux,2,Centres urbains intermédiaires,43122
13555,36045,Châtillon-sur-Indre,5,Bourgs ruraux,2360
13556,36046,La Châtre,5,Bourgs ruraux,4054
13557,36047,La Châtre-Langlin,7,Rural à habitat très dispersé,504
13558,36048,Chavin,7,Rural à habitat très dispersé,271
13559,36049,Chazelet,7,Rural à habitat très dispersé,125
13560,36050,Chezelles,6,Rural à habitat dispersé,457
13561,36051,Chitray,7,Rural à habitat très dispersé,186
13562,36052,Chouday,7,Rural à habitat très dispersé,153
13563,36053,Ciron,6,Rural à habitat dispersé,543
13564,36054,Cléré-du-Bois,7,Rural à habitat très dispersé,233
13565,36055,Clion,6,Rural à habitat dispersé,1004
13566,36056,Cluis,6,Rural à habitat dispersé,984
13567,36057,Coings,6,Rural à habitat dispersé,881
13568,36058,Concremiers,6,Rural à habitat dispersé,645
13569,36059,Condé,7,Rural à habitat très dispersé,233
13570,36060,Crevant,7,Rural à habitat très dispersé,703
13571,36061,Crozon-sur-Vauvre,7,Rural à habitat très dispersé,332
13572,36062,Cuzion,6,Rural à habitat dispersé,441
13573,36063,Déols,2,Centres urbains intermédiaires,7609
13574,36064,Diors,6,Rural à habitat dispersé,749
13575,36065,Diou,6,Rural à habitat dispersé,260
13576,36066,Douadic,6,Rural à habitat dispersé,441
13577,36067,Dunet,7,Rural à habitat très dispersé,101
13578,36068,Dun-le-Poëlier,6,Rural à habitat dispersé,422
13579,36069,Écueillé,5,Bourgs ruraux,1216
13580,36070,Éguzon-Chantôme,6,Rural à habitat dispersé,1345
13581,36071,Étrechet,5,Bourgs ruraux,1012
13582,36073,Feusines,7,Rural à habitat très dispersé,213
13583,36074,Fléré-la-Rivière,6,Rural à habitat dispersé,536
13584,36075,Fontenay,7,Rural à habitat très dispersé,89
13585,36076,Fontgombault,6,Rural à habitat dispersé,249
13586,36077,Fontguenand,7,Rural à habitat très dispersé,245
13587,36078,Fougerolles,7,Rural à habitat très dispersé,356
13588,36079,Francillon,6,Rural à habitat dispersé,77
13589,36080,Frédille,7,Rural à habitat très dispersé,72
13590,36081,Gargilesse-Dampierre,7,Rural à habitat très dispersé,280
13591,36082,Gehée,7,Rural à habitat très dispersé,252
13592,36083,Giroux,7,Rural à habitat très dispersé,117
13593,36084,Gournay,7,Rural à habitat très dispersé,287
13594,36085,Guilly,7,Rural à habitat très dispersé,247
13595,36086,Heugnes,7,Rural à habitat très dispersé,390
13596,36087,Ingrandes,6,Rural à habitat dispersé,312
13597,36088,Issoudun,2,Centres urbains intermédiaires,11477
13598,36089,Jeu-les-Bois,6,Rural à habitat dispersé,405
13599,36090,Jeu-Maloches,7,Rural à habitat très dispersé,118
13600,36091,Lacs,6,Rural à habitat dispersé,656
13601,36092,Langé,7,Rural à habitat très dispersé,270
13602,36093,Levroux,5,Bourgs ruraux,2923
13603,36094,Lignac,7,Rural à habitat très dispersé,449
13604,36095,Lignerolles,7,Rural à habitat très dispersé,106
13605,36096,Lingé,7,Rural à habitat très dispersé,214
13606,36097,Liniez,6,Rural à habitat dispersé,323
13607,36098,Lizeray,7,Rural à habitat très dispersé,85
13608,36099,Lourdoueix-Saint-Michel,7,Rural à habitat très dispersé,299
13609,36100,Lourouer-Saint-Laurent,6,Rural à habitat dispersé,261
13610,36101,Luant,6,Rural à habitat dispersé,1536
13611,36102,Luçay-le-Libre,7,Rural à habitat très dispersé,102
13612,36103,Luçay-le-Mâle,6,Rural à habitat dispersé,1340
13613,36104,Lurais,6,Rural à habitat dispersé,234
13614,36105,Lureuil,6,Rural à habitat dispersé,257
13615,36106,Luzeret,7,Rural à habitat très dispersé,155
13616,36107,Lye,7,Rural à habitat très dispersé,728
13617,36108,Lys-Saint-Georges,7,Rural à habitat très dispersé,214
13618,36109,Le Magny,6,Rural à habitat dispersé,1054
13619,36110,Maillet,7,Rural à habitat très dispersé,260
13620,36111,Malicornay,7,Rural à habitat très dispersé,193
13621,36112,Mâron,6,Rural à habitat dispersé,750
13622,36113,Martizay,6,Rural à habitat dispersé,938
13623,36114,Mauvières,6,Rural à habitat dispersé,296
13624,36115,Menetou-sur-Nahon,7,Rural à habitat très dispersé,128
13625,36116,Ménétréols-sous-Vatan,6,Rural à habitat dispersé,118
13626,36117,Le Menoux,6,Rural à habitat dispersé,429
13627,36118,Méobecq,6,Rural à habitat dispersé,378
13628,36119,Mérigny,6,Rural à habitat dispersé,540
13629,36120,Mers-sur-Indre,6,Rural à habitat dispersé,669
13630,36121,Meunet-Planches,6,Rural à habitat dispersé,172
13631,36122,Meunet-sur-Vatan,6,Rural à habitat dispersé,197
13632,36123,Mézières-en-Brenne,6,Rural à habitat dispersé,990
13633,36124,Migné,7,Rural à habitat très dispersé,274
13634,36125,Migny,6,Rural à habitat dispersé,120
13635,36126,Montchevrier,7,Rural à habitat très dispersé,446
13636,36127,Montgivray,6,Rural à habitat dispersé,1570
13637,36128,Montierchaume,6,Rural à habitat dispersé,1673
13638,36129,Montipouret,7,Rural à habitat très dispersé,557
13639,36130,Montlevicq,7,Rural à habitat très dispersé,108
13640,36131,Mosnay,7,Rural à habitat très dispersé,472
13641,36132,La Motte-Feuilly,7,Rural à habitat très dispersé,64
13642,36133,Mouhers,7,Rural à habitat très dispersé,216
13643,36134,Mouhet,7,Rural à habitat très dispersé,402
13644,36135,Moulins-sur-Céphons,6,Rural à habitat dispersé,295
13645,36136,Murs,7,Rural à habitat très dispersé,129
13646,36137,Néons-sur-Creuse,6,Rural à habitat dispersé,365
13647,36138,Néret,7,Rural à habitat très dispersé,187
13648,36139,Neuillay-les-Bois,6,Rural à habitat dispersé,657
13649,36140,Neuvy-Pailloux,5,Bourgs ruraux,1174
13650,36141,Neuvy-Saint-Sépulchre,5,Bourgs ruraux,1652
13651,36142,Niherne,5,Bourgs ruraux,1583
13652,36143,Nohant-Vic,7,Rural à habitat très dispersé,449
13653,36144,Nuret-le-Ferron,6,Rural à habitat dispersé,295
13654,36145,Obterre,7,Rural à habitat très dispersé,177
13655,36146,Orsennes,7,Rural à habitat très dispersé,728
13656,36147,Orville,7,Rural à habitat très dispersé,138
13657,36148,Oulches,6,Rural à habitat dispersé,410
13658,36149,Palluau-sur-Indre,6,Rural à habitat dispersé,794
13659,36150,Parnac,7,Rural à habitat très dispersé,496
13660,36152,Paudy,6,Rural à habitat dispersé,440
13661,36153,Paulnay,7,Rural à habitat très dispersé,339
13662,36154,Le Pêchereau,3,Petites villes,1859
13663,36155,Pellevoisin,6,Rural à habitat dispersé,791
13664,36156,Pérassay,7,Rural à habitat très dispersé,366
13665,36157,La Pérouille,7,Rural à habitat très dispersé,451
13666,36158,Badecon-le-Pin,6,Rural à habitat dispersé,765
13667,36159,Le Poinçonnet,4,Ceintures urbaines,5820
13668,36160,Pommiers,7,Rural à habitat très dispersé,214
13669,36161,Le Pont-Chrétien-Chabenet,6,Rural à habitat dispersé,937
13670,36162,Poulaines,6,Rural à habitat dispersé,826
13671,36163,Pouligny-Notre-Dame,7,Rural à habitat très dispersé,669
13672,36164,Pouligny-Saint-Martin,7,Rural à habitat très dispersé,225
13673,36165,Pouligny-Saint-Pierre,6,Rural à habitat dispersé,1036
13674,36166,Préaux,7,Rural à habitat très dispersé,166
13675,36167,Preuilly-la-Ville,6,Rural à habitat dispersé,157
13676,36168,Prissac,7,Rural à habitat très dispersé,586
13677,36169,Pruniers,6,Rural à habitat dispersé,511
13678,36170,Reboursin,7,Rural à habitat très dispersé,104
13679,36171,Reuilly,5,Bourgs ruraux,2010
13680,36172,Rivarennes,6,Rural à habitat dispersé,528
13681,36173,Rosnay,6,Rural à habitat dispersé,519
13682,36174,Roussines,7,Rural à habitat très dispersé,361
13683,36175,Rouvres-les-Bois,7,Rural à habitat très dispersé,276
13684,36176,Ruffec,6,Rural à habitat dispersé,586
13685,36177,Sacierges-Saint-Martin,7,Rural à habitat très dispersé,325
13686,36178,Saint-Aigny,7,Rural à habitat très dispersé,277
13687,36179,Saint-Aoustrille,6,Rural à habitat dispersé,232
13688,36180,Saint-Août,6,Rural à habitat dispersé,825
13689,36181,Saint-Aubin,6,Rural à habitat dispersé,167
13690,36182,Saint-Benoît-du-Sault,6,Rural à habitat dispersé,576
13691,36184,Saint-Chartier,6,Rural à habitat dispersé,495
13692,36185,Saint-Christophe-en-Bazelle,6,Rural à habitat dispersé,362
13693,36186,Saint-Christophe-en-Boucherie,7,Rural à habitat très dispersé,256
13694,36187,Saint-Civran,7,Rural à habitat très dispersé,132
13695,36188,Saint-Cyran-du-Jambot,7,Rural à habitat très dispersé,182
13696,36189,Saint-Denis-de-Jouhet,7,Rural à habitat très dispersé,967
13697,36190,Sainte-Fauste,6,Rural à habitat dispersé,270
13698,36191,Saint-Florentin,5,Bourgs ruraux,532
13699,36192,Saint-Gaultier,5,Bourgs ruraux,1772
13700,36193,Sainte-Gemme,7,Rural à habitat très dispersé,256
13701,36194,Saint-Genou,5,Bourgs ruraux,950
13702,36195,Saint-Georges-sur-Arnon,6,Rural à habitat dispersé,571
13703,36196,Saint-Gilles,7,Rural à habitat très dispersé,100
13704,36197,Saint-Hilaire-sur-Benaize,7,Rural à habitat très dispersé,292
13705,36198,Saint-Lactencin,6,Rural à habitat dispersé,406
13706,36199,Sainte-Lizaigne,6,Rural à habitat dispersé,1145
13707,36200,Saint-Marcel,3,Petites villes,1506
13708,36202,Saint-Maur,6,Rural à habitat dispersé,3685
13709,36203,Saint-Médard,7,Rural à habitat très dispersé,52
13710,36204,Saint-Michel-en-Brenne,6,Rural à habitat dispersé,323
13711,36205,Saint-Pierre-de-Jards,7,Rural à habitat très dispersé,109
13712,36207,Saint-Plantaire,7,Rural à habitat très dispersé,611
13713,36208,Sainte-Sévère-sur-Indre,6,Rural à habitat dispersé,774
13714,36209,Saint-Valentin,6,Rural à habitat dispersé,268
13715,36210,Sarzay,7,Rural à habitat très dispersé,300
13716,36211,Sassierges-Saint-Germain,6,Rural à habitat dispersé,457
13717,36212,Saulnay,7,Rural à habitat très dispersé,155
13718,36213,Sauzelles,6,Rural à habitat dispersé,256
13719,36214,Sazeray,7,Rural à habitat très dispersé,300
13720,36215,Ségry,6,Rural à habitat dispersé,496
13721,36216,Selles-sur-Nahon,7,Rural à habitat très dispersé,65
13722,36217,Sembleçay,7,Rural à habitat très dispersé,98
13723,36218,Sougé,7,Rural à habitat très dispersé,144
13724,36219,Tendu,6,Rural à habitat dispersé,648
13725,36220,Thenay,5,Bourgs ruraux,896
13726,36221,Thevet-Saint-Julien,7,Rural à habitat très dispersé,382
13727,36222,Thizay,6,Rural à habitat dispersé,234
13728,36223,Tilly,7,Rural à habitat très dispersé,139
13729,36224,Tournon-Saint-Martin,6,Rural à habitat dispersé,1132
13730,36225,Le Tranger,7,Rural à habitat très dispersé,181
13731,36226,Tranzault,7,Rural à habitat très dispersé,353
13732,36227,Urciers,7,Rural à habitat très dispersé,248
13733,36228,Valençay,5,Bourgs ruraux,2338
13734,36229,Val-Fouzon,6,Rural à habitat dispersé,957
13735,36230,Vatan,5,Bourgs ruraux,1945
13736,36231,Velles,6,Rural à habitat dispersé,964
13737,36232,Vendœuvres,6,Rural à habitat dispersé,1052
13738,36233,La Vernelle,6,Rural à habitat dispersé,741
13739,36234,Verneuil-sur-Igneraie,6,Rural à habitat dispersé,326
13740,36235,Veuil,6,Rural à habitat dispersé,376
13741,36236,Vicq-Exemplet,7,Rural à habitat très dispersé,317
13742,36237,Vicq-sur-Nahon,6,Rural à habitat dispersé,716
13743,36238,Vigoulant,7,Rural à habitat très dispersé,99
13744,36239,Vigoux,7,Rural à habitat très dispersé,461
13745,36240,Vijon,7,Rural à habitat très dispersé,298
13746,36241,Villedieu-sur-Indre,5,Bourgs ruraux,2687
13747,36242,Villegongis,6,Rural à habitat dispersé,107
13748,36243,Villegouin,7,Rural à habitat très dispersé,319
13749,36244,Villentrois-Faverolles-en-Berry,6,Rural à habitat dispersé,873
13750,36246,Villiers,7,Rural à habitat très dispersé,168
13751,36247,Vineuil,5,Bourgs ruraux,1228
13752,36248,Vouillon,6,Rural à habitat dispersé,231
13753,37001,Abilly,6,Rural à habitat dispersé,1149
13754,37002,Ambillou,5,Bourgs ruraux,1757
13755,37003,Amboise,3,Petites villes,12533
13756,37004,Anché,6,Rural à habitat dispersé,423
13757,37005,Antogny-le-Tillac,6,Rural à habitat dispersé,508
13758,37006,Artannes-sur-Indre,3,Petites villes,2649
13759,37007,Assay,7,Rural à habitat très dispersé,166
13760,37008,Athée-sur-Cher,6,Rural à habitat dispersé,2716
13761,37009,Autrèche,6,Rural à habitat dispersé,439
13762,37010,Auzouer-en-Touraine,6,Rural à habitat dispersé,2222
13763,37011,Avoine,5,Bourgs ruraux,1868
13764,37012,Avon-les-Roches,6,Rural à habitat dispersé,554
13765,37013,Avrillé-les-Ponceaux,6,Rural à habitat dispersé,468
13766,37014,Azay-le-Rideau,5,Bourgs ruraux,3501
13767,37015,Azay-sur-Cher,3,Petites villes,3099
13768,37016,Azay-sur-Indre,6,Rural à habitat dispersé,367
13769,37018,Ballan-Miré,4,Ceintures urbaines,8102
13770,37019,Barrou,6,Rural à habitat dispersé,455
13771,37020,Beaulieu-lès-Loches,3,Petites villes,1761
13772,37021,Beaumont-Louestault,6,Rural à habitat dispersé,1719
13773,37022,Beaumont-en-Véron,6,Rural à habitat dispersé,2689
13774,37023,Beaumont-Village,7,Rural à habitat très dispersé,242
13775,37024,Benais,6,Rural à habitat dispersé,906
13776,37025,Berthenay,6,Rural à habitat dispersé,692
13777,37026,Betz-le-Château,7,Rural à habitat très dispersé,536
13778,37027,Bléré,5,Bourgs ruraux,5257
13779,37028,Bossay-sur-Claise,7,Rural à habitat très dispersé,744
13780,37029,Bossée,7,Rural à habitat très dispersé,328
13781,37030,Le Boulay,6,Rural à habitat dispersé,795
13782,37031,Bourgueil,5,Bourgs ruraux,3894
13783,37032,Bournan,7,Rural à habitat très dispersé,271
13784,37033,Boussay,7,Rural à habitat très dispersé,210
13785,37034,Braslou,7,Rural à habitat très dispersé,301
13786,37035,Braye-sous-Faye,6,Rural à habitat dispersé,291
13787,37036,Braye-sur-Maulne,7,Rural à habitat très dispersé,189
13788,37037,Brèches,7,Rural à habitat très dispersé,215
13789,37038,Bréhémont,6,Rural à habitat dispersé,750
13790,37039,Bridoré,6,Rural à habitat dispersé,494
13791,37040,Brizay,7,Rural à habitat très dispersé,262
13792,37041,Bueil-en-Touraine,7,Rural à habitat très dispersé,323
13793,37042,Candes-Saint-Martin,6,Rural à habitat dispersé,185
13794,37043,Cangey,6,Rural à habitat dispersé,1051
13795,37044,La Celle-Guenand,6,Rural à habitat dispersé,369
13796,37045,La Celle-Saint-Avant,6,Rural à habitat dispersé,1059
13797,37046,Céré-la-Ronde,7,Rural à habitat très dispersé,437
13798,37047,Cerelles,5,Bourgs ruraux,1215
13799,37048,Chambon,6,Rural à habitat dispersé,321
13800,37049,Chambourg-sur-Indre,6,Rural à habitat dispersé,1250
13801,37050,Chambray-lès-Tours,1,Grands centres urbains,11880
13802,37051,Champigny-sur-Veude,6,Rural à habitat dispersé,829
13803,37052,Chançay,6,Rural à habitat dispersé,1135
13804,37053,Chanceaux-près-Loches,7,Rural à habitat très dispersé,119
13805,37054,Chanceaux-sur-Choisille,4,Ceintures urbaines,3525
13806,37055,Channay-sur-Lathan,6,Rural à habitat dispersé,816
13807,37056,La Chapelle-aux-Naux,6,Rural à habitat dispersé,569
13808,37057,La Chapelle-Blanche-Saint-Martin,6,Rural à habitat dispersé,681
13809,37058,La Chapelle-sur-Loire,6,Rural à habitat dispersé,1446
13810,37059,Charentilly,5,Bourgs ruraux,1306
13811,37060,Chargé,6,Rural à habitat dispersé,1311
13812,37061,Charnizay,7,Rural à habitat très dispersé,501
13813,37062,Château-la-Vallière,5,Bourgs ruraux,1736
13814,37063,Château-Renault,3,Petites villes,4917
13815,37064,Chaumussay,7,Rural à habitat très dispersé,226
13816,37065,Chaveignes,5,Bourgs ruraux,549
13817,37066,Chédigny,6,Rural à habitat dispersé,560
13818,37067,Cheillé,5,Bourgs ruraux,1816
13819,37068,Chemillé-sur-Dême,6,Rural à habitat dispersé,729
13820,37069,Chemillé-sur-Indrois,6,Rural à habitat dispersé,230
13821,37070,Chenonceaux,6,Rural à habitat dispersé,351
13822,37071,Chezelles,7,Rural à habitat très dispersé,132
13823,37072,Chinon,3,Petites villes,8104
13824,37073,Chisseaux,6,Rural à habitat dispersé,583
13825,37074,Chouzé-sur-Loire,6,Rural à habitat dispersé,2085
13826,37075,Cigogné,6,Rural à habitat dispersé,461
13827,37076,Cinais,6,Rural à habitat dispersé,398
13828,37077,Cinq-Mars-la-Pile,5,Bourgs ruraux,3729
13829,37078,Ciran,6,Rural à habitat dispersé,412
13830,37079,Civray-de-Touraine,6,Rural à habitat dispersé,1791
13831,37080,Civray-sur-Esves,6,Rural à habitat dispersé,203
13832,37081,Cléré-les-Pins,5,Bourgs ruraux,1401
13833,37082,Continvoir,7,Rural à habitat très dispersé,447
13834,37083,Cormery,5,Bourgs ruraux,1800
13835,37084,Couesmes,6,Rural à habitat dispersé,538
13836,37085,Courçay,6,Rural à habitat dispersé,801
13837,37086,Courcelles-de-Touraine,6,Rural à habitat dispersé,498
13838,37087,Courcoué,7,Rural à habitat très dispersé,247
13839,37088,Couziers,7,Rural à habitat très dispersé,110
13840,37089,Cravant-les-Côteaux,6,Rural à habitat dispersé,655
13841,37090,Crissay-sur-Manse,7,Rural à habitat très dispersé,109
13842,37091,La Croix-en-Touraine,6,Rural à habitat dispersé,2379
13843,37092,Crotelles,6,Rural à habitat dispersé,665
13844,37093,Crouzilles,6,Rural à habitat dispersé,535
13845,37094,Cussay,7,Rural à habitat très dispersé,561
13846,37095,Dame-Marie-les-Bois,6,Rural à habitat dispersé,347
13847,37096,Dierre,6,Rural à habitat dispersé,619
13848,37097,Dolus-le-Sec,6,Rural à habitat dispersé,673
13849,37098,Draché,6,Rural à habitat dispersé,751
13850,37099,Druye,6,Rural à habitat dispersé,964
13851,37100,Épeigné-les-Bois,7,Rural à habitat très dispersé,406
13852,37101,Épeigné-sur-Dême,7,Rural à habitat très dispersé,155
13853,37103,Esves-le-Moutier,7,Rural à habitat très dispersé,144
13854,37104,Esvres,5,Bourgs ruraux,6109
13855,37105,Faye-la-Vineuse,6,Rural à habitat dispersé,253
13856,37106,La Ferrière,6,Rural à habitat dispersé,320
13857,37107,Ferrière-Larçon,6,Rural à habitat dispersé,238
13858,37108,Ferrière-sur-Beaulieu,6,Rural à habitat dispersé,716
13859,37109,Fondettes,4,Ceintures urbaines,10301
13860,37110,Francueil,5,Bourgs ruraux,1383
13861,37111,Genillé,5,Bourgs ruraux,1505
13862,37112,Gizeux,7,Rural à habitat très dispersé,378
13863,37113,Le Grand-Pressigny,6,Rural à habitat dispersé,875
13864,37114,La Guerche,6,Rural à habitat dispersé,174
13865,37115,Descartes,5,Bourgs ruraux,3366
13866,37116,Les Hermites,7,Rural à habitat très dispersé,557
13867,37117,Hommes,6,Rural à habitat dispersé,875
13868,37118,Huismes,6,Rural à habitat dispersé,1425
13869,37119,L'Île-Bouchard,5,Bourgs ruraux,1527
13870,37121,Jaulnay,7,Rural à habitat très dispersé,253
13871,37122,Joué-lès-Tours,1,Grands centres urbains,38444
13872,37123,Langeais,5,Bourgs ruraux,4455
13873,37124,Larçay,4,Ceintures urbaines,2500
13874,37125,Lémeré,6,Rural à habitat dispersé,531
13875,37126,Lerné,6,Rural à habitat dispersé,325
13876,37127,Le Liège,6,Rural à habitat dispersé,339
13877,37128,Lignières-de-Touraine,5,Bourgs ruraux,1296
13878,37129,Ligré,6,Rural à habitat dispersé,1058
13879,37130,Ligueil,5,Bourgs ruraux,2130
13880,37131,Limeray,6,Rural à habitat dispersé,1278
13881,37132,Loches,3,Petites villes,6199
13882,37133,Loché-sur-Indrois,7,Rural à habitat très dispersé,474
13883,37134,Louans,6,Rural à habitat dispersé,677
13884,37136,Le Louroux,6,Rural à habitat dispersé,527
13885,37137,Lublé,7,Rural à habitat très dispersé,140
13886,37138,Lussault-sur-Loire,6,Rural à habitat dispersé,842
13887,37139,Luynes,5,Bourgs ruraux,5101
13888,37140,Luzé,7,Rural à habitat très dispersé,239
13889,37141,Luzillé,6,Rural à habitat dispersé,966
13890,37142,Maillé,6,Rural à habitat dispersé,568
13891,37143,Manthelan,5,Bourgs ruraux,1348
13892,37144,Marçay,6,Rural à habitat dispersé,529
13893,37145,Marcé-sur-Esves,7,Rural à habitat très dispersé,240
13894,37146,Marcilly-sur-Maulne,6,Rural à habitat dispersé,219
13895,37147,Marcilly-sur-Vienne,6,Rural à habitat dispersé,562
13896,37148,Marigny-Marmande,6,Rural à habitat dispersé,603
13897,37149,Marray,6,Rural à habitat dispersé,483
13898,37150,Mazières-de-Touraine,5,Bourgs ruraux,1390
13899,37151,La Membrolle-sur-Choisille,4,Ceintures urbaines,3300
13900,37152,Mettray,4,Ceintures urbaines,2068
13901,37153,Monnaie,5,Bourgs ruraux,4643
13902,37154,Montbazon,4,Ceintures urbaines,4542
13903,37155,Monthodon,6,Rural à habitat dispersé,641
13904,37156,Montlouis-sur-Loire,4,Ceintures urbaines,10868
13905,37157,Montrésor,6,Rural à habitat dispersé,322
13906,37158,Montreuil-en-Touraine,6,Rural à habitat dispersé,776
13907,37159,Monts,3,Petites villes,7876
13908,37160,Morand,6,Rural à habitat dispersé,343
13909,37161,Mosnes,6,Rural à habitat dispersé,806
13910,37162,Mouzay,6,Rural à habitat dispersé,468
13911,37163,Nazelles-Négron,3,Petites villes,3508
13912,37165,Neuil,6,Rural à habitat dispersé,439
13913,37166,Neuillé-le-Lierre,6,Rural à habitat dispersé,794
13914,37167,Neuillé-Pont-Pierre,5,Bourgs ruraux,2098
13915,37168,Neuilly-le-Brignon,6,Rural à habitat dispersé,289
13916,37169,Neuville-sur-Brenne,6,Rural à habitat dispersé,920
13917,37170,Neuvy-le-Roi,6,Rural à habitat dispersé,1081
13918,37171,Noizay,6,Rural à habitat dispersé,1134
13919,37172,Notre-Dame-d'Oé,4,Ceintures urbaines,4234
13920,37173,Nouans-les-Fontaines,6,Rural à habitat dispersé,737
13921,37174,Nouâtre,5,Bourgs ruraux,812
13922,37175,Nouzilly,6,Rural à habitat dispersé,1244
13923,37176,Noyant-de-Touraine,5,Bourgs ruraux,1183
13924,37177,Orbigny,6,Rural à habitat dispersé,715
13925,37178,Panzoult,6,Rural à habitat dispersé,611
13926,37179,Parçay-Meslay,4,Ceintures urbaines,2474
13927,37180,Parçay-sur-Vienne,6,Rural à habitat dispersé,636
13928,37181,Paulmy,7,Rural à habitat très dispersé,234
13929,37182,Pernay,5,Bourgs ruraux,1409
13930,37183,Perrusson,5,Bourgs ruraux,1464
13931,37184,Le Petit-Pressigny,7,Rural à habitat très dispersé,338
13932,37185,Pocé-sur-Cisse,3,Petites villes,1675
13933,37186,Pont-de-Ruan,3,Petites villes,1212
13934,37187,Ports-sur-Vienne,6,Rural à habitat dispersé,360
13935,37188,Pouzay,6,Rural à habitat dispersé,896
13936,37189,Preuilly-sur-Claise,5,Bourgs ruraux,1004
13937,37190,Pussigny,7,Rural à habitat très dispersé,166
13938,37191,Razines,6,Rural à habitat dispersé,231
13939,37192,Reignac-sur-Indre,5,Bourgs ruraux,1278
13940,37193,Restigné,6,Rural à habitat dispersé,1149
13941,37194,Reugny,5,Bourgs ruraux,1751
13942,37195,La Riche,1,Grands centres urbains,10317
13943,37196,Richelieu,5,Bourgs ruraux,1664
13944,37197,Rigny-Ussé,6,Rural à habitat dispersé,511
13945,37198,Rillé,6,Rural à habitat dispersé,312
13946,37199,Rilly-sur-Vienne,6,Rural à habitat dispersé,471
13947,37200,Rivarennes,6,Rural à habitat dispersé,987
13948,37201,Rivière,6,Rural à habitat dispersé,703
13949,37202,La Roche-Clermault,6,Rural à habitat dispersé,527
13950,37203,Rochecorbon,4,Ceintures urbaines,3145
13951,37204,Rouziers-de-Touraine,5,Bourgs ruraux,1345
13952,37205,Saché,6,Rural à habitat dispersé,1403
