journey_id,time,journey_start_lon,journey_start_lat,cluster
7287241,13:00:00,2.45,48.94,27
7287212,13:00:00,2.449,48.94,27
7287238,13:00:00,2.449,48.94,27
7264157,13:00:00,2.312,48.842,11
7288525,13:00:00,1.851,48.652,21
7320472,13:00:00,2.63,48.542,24
7320471,13:00:00,1.855,48.958,9
7288514,13:00:00,2.688,48.399,23
7320445,13:00:00,2.078,48.766,26
7288459,13:00:00,2.774,48.659,10
7264176,13:00:00,2.531,48.824,6
7264428,13:00:00,2.905,48.947,16
7320467,13:00:00,2.63,48.542,24
7320453,13:00:00,2.63,48.542,24
7288490,13:00:00,2.339,48.869,11
7320492,13:00:00,2.598,48.623,4
7320465,13:00:00,2.077,48.768,26
7320501,13:00:00,2.113,48.784,14
7288523,13:00:00,1.851,48.652,21
7320447,13:00:00,2.501,49.04,18
7287102,13:00:00,2.149,49.035,15
7288495,13:00:00,2.337,48.869,11
7320489,13:00:00,2.543,48.983,18
7320459,13:00:00,1.981,48.795,2
7320475,13:00:00,2.445,48.923,27
7320480,13:00:00,2.661,48.794,6
7288528,13:00:00,2.281,48.74,22
7320473,13:00:00,2.078,48.766,26
7264180,13:00:00,2.531,48.824,6
7264338,13:00:00,2.623,48.541,24
7288474,13:00:00,2.553,48.962,18
7264174,13:00:00,2.531,48.824,6
7288517,13:00:00,2.409,48.848,11
7288518,13:00:00,1.851,48.652,21
7287372,13:10:00,1.851,48.652,21
7288512,13:10:00,2.04,49.053,15
7320486,13:10:00,2.564,48.659,4
7320507,13:10:00,2.534,48.823,6
7320494,13:10:00,2.337,48.869,11
7320482,13:10:00,2.564,48.659,4
7320495,13:10:00,2.337,48.869,11
7320497,13:10:00,2.598,48.623,4
7320515,13:10:00,2.532,48.533,24
7320488,13:10:00,2.488,49.011,18
7264405,13:10:00,2.373,48.836,11
7320474,13:10:00,2.079,48.772,26
7320484,13:10:00,2.534,48.823,6
7286855,13:10:00,2.292,48.821,22
7264333,13:10:00,2.277,48.81,22
7320476,13:10:00,2.293,48.821,22
7288532,13:10:00,2.148,49.035,15
7288499,13:10:00,2.502,49.041,18
7320500,13:10:00,2.562,48.657,4
7264182,13:10:00,1.856,48.97,9
7320518,13:10:00,2.585,48.838,6
7288417,13:10:00,3.013,48.56,10
7264240,13:10:00,2.709,48.835,0
7320498,13:10:00,2.534,48.823,6
7264334,13:10:00,2.277,48.81,22
7320496,13:10:00,2.773,48.855,0
7288534,13:10:00,2.128,48.768,14
7288515,13:20:00,2.237,48.894,8
7288475,13:20:00,1.658,48.793,7
7288508,13:20:00,2.239,48.892,8
7264490,13:20:00,2.003,48.798,2
7320517,13:20:00,2.079,48.772,26
7264594,13:20:00,2.561,48.519,24
7286775,13:20:00,1.851,48.652,21
7264462,13:20:00,2.482,48.962,18
7264408,13:20:00,2.373,48.837,11
7288544,13:20:00,2.621,48.84,6
7287743,13:20:00,2.104,49.014,15
7288545,13:20:00,2.258,48.978,3
7264533,13:20:00,1.629,48.79,7
7287817,13:20:00,2.575,48.642,4
7288516,13:20:00,2.237,48.894,8
7320506,13:20:00,2.079,48.772,26
7288447,13:20:00,2.656,48.536,24
7264592,13:20:00,2.561,48.519,24
7264424,13:20:00,2.371,48.835,11
7288542,13:20:00,2.857,48.902,16
7264519,13:20:00,2.292,48.821,22
7288244,13:30:00,2.08,49.036,15
7320522,13:30:00,2.39,48.976,5
7320505,13:30:00,3.013,48.555,10
7287198,13:30:00,3.025,48.555,10
7264443,13:30:00,2.37,48.964,5
7265004,13:30:00,2.337,48.894,25
7288554,13:30:00,2.55,48.613,4
7288551,13:30:00,2.686,48.873,0
7264645,13:30:00,2.263,48.848,22
7264526,13:30:00,2.033,48.769,26
7288547,13:30:00,2.195,48.862,8
7264401,13:30:00,1.943,48.755,2
7320512,13:30:00,2.789,48.841,0
7264457,13:30:00,2.37,48.964,5
7264451,13:30:00,2.37,48.964,5
7264638,13:30:00,2.252,48.914,8
7288552,13:30:00,2.258,48.847,22
7264397,13:30:00,2.549,48.613,4
7264502,13:30:00,2.277,48.83,22
7264561,13:30:00,2.269,48.928,25
7264655,13:30:00,2.595,49.005,13
7264556,13:40:00,2.498,48.947,18
7287510,13:40:00,2.253,48.913,8
7320499,13:40:00,1.974,48.791,2
7264578,13:40:00,2.692,48.651,24
7264543,13:40:00,1.978,48.791,2
7264551,13:40:00,2.462,48.817,17
7288550,13:40:00,2.553,48.626,4
7288576,13:40:00,2.548,48.878,6
7264516,13:40:00,2.466,48.779,17
7264702,13:40:00,2.127,48.803,14
7264567,13:40:00,2.24,48.985,3
7264550,13:40:00,2.423,48.855,27
7287307,13:40:00,2.628,48.565,24
7264565,13:40:00,2.239,48.892,8
7264563,13:40:00,2.239,48.892,8
7264746,13:40:00,2.361,48.892,25
7264745,13:40:00,2.361,48.892,25
7288568,13:40:00,2.552,48.662,4
7287310,13:40:00,2.624,48.564,24
7288569,13:40:00,2.352,48.918,25
7265106,13:40:00,3.078,48.81,29
7288573,13:40:00,2.548,48.666,4
7264590,13:40:00,2.351,48.918,25
7265060,13:40:00,3.078,48.81,29
7288570,13:40:00,2.352,48.918,25
7288497,13:40:00,1.917,48.954,9
7265062,13:40:00,3.078,48.81,29
7264758,13:40:00,2.368,48.796,1
7288462,13:40:00,2.438,48.857,27
7288561,13:40:00,2.274,48.839,22
7264517,13:40:00,2.466,48.779,17
7287312,13:40:00,2.624,48.564,24
7264882,13:40:00,2.219,48.916,8
7264747,13:40:00,2.361,48.892,25
7264566,13:40:00,2.239,48.892,8
7264560,13:40:00,2.24,48.985,3
7264557,13:40:00,2.24,48.985,3
7264539,13:40:00,2.434,48.857,27
7288572,13:40:00,2.39,48.976,5
7288513,13:50:00,2.81,49.041,16
7267436,13:50:00,2.276,48.893,25
7267431,13:50:00,2.276,48.893,25
7265010,13:50:00,2.224,48.947,8
7267434,13:50:00,2.276,48.893,25
7264649,13:50:00,2.532,49.01,18
7288598,13:50:00,2.27,48.769,22
7264596,13:50:00,2.589,49.01,13
7286951,13:50:00,2.654,48.528,24
7264555,13:50:00,2.823,48.85,0
7264617,13:50:00,2.753,48.835,0
7288577,13:50:00,2.124,48.807,14
7288574,13:50:00,2.052,48.933,28
7288579,13:50:00,2.039,48.784,26
7288590,13:50:00,2.753,48.834,0
7288519,13:50:00,2.81,49.041,16
7288585,13:50:00,2.257,48.912,8
7264584,13:50:00,2.258,48.913,8
7288591,13:50:00,2.771,48.764,0
7286663,13:50:00,2.313,48.927,25
7288580,13:50:00,2.753,48.834,0
7264618,13:50:00,1.893,48.722,2
7264616,13:50:00,1.893,48.722,2
7287362,13:50:00,2.36,48.837,11
7288521,13:50:00,2.809,49.042,16
7264569,13:50:00,2.817,48.85,0
7264580,13:50:00,2.817,48.85,0
7264716,13:50:00,2.072,48.957,28
7264981,14:00:00,2.214,48.955,3
7288610,14:00:00,2.217,48.868,8
7264577,14:00:00,2.419,48.968,5
7288596,14:00:00,2.553,48.628,4
7288589,14:00:00,2.24,48.895,8
7288597,14:00:00,2.553,48.628,4
7264607,14:00:00,2.653,48.527,24
7264696,14:00:00,1.674,48.99,12
7288605,14:00:00,2.442,48.953,27
7288546,14:00:00,2.554,48.611,4
7288614,14:00:00,2.272,48.789,22
7320538,14:00:00,2.167,48.94,8
7320539,14:00:00,2.07,48.96,28
7264805,14:00:00,2.698,48.88,0
7264988,14:00:00,2.214,48.955,3
7320536,14:00:00,2.055,48.936,28
7264982,14:00:00,2.214,48.955,3
7288613,14:00:00,2.759,48.443,23
7288582,14:00:00,2.292,48.918,25
7264574,14:00:00,2.419,48.968,5
7264697,14:00:00,2.444,48.952,27
7288571,14:00:00,2.073,48.96,28
7264643,14:00:00,2.376,48.857,11
7264741,14:00:00,2.37,48.816,11
7288620,14:00:00,1.851,48.652,21
7320516,14:10:00,2.055,48.936,28
7264709,14:10:00,2.773,48.877,0
7288612,14:10:00,2.486,48.935,18
7288603,14:10:00,2.486,48.935,18
7288622,14:10:00,2.112,48.784,14
7288594,14:10:00,2.552,48.954,18
7264919,14:10:00,2.375,48.818,11
7288632,14:10:00,2.78,48.908,0
7288633,14:10:00,2.78,48.908,0
7264713,14:10:00,2.36,48.908,25
7264753,14:10:00,2.391,48.841,11
7264691,14:10:00,2.816,48.85,0
7288595,14:10:00,2.552,48.954,18
7264714,14:10:00,2.36,48.908,25
7288615,14:10:00,2.427,49.069,5
7286990,14:10:00,2.39,48.792,1
7288609,14:20:00,2.771,48.854,0
7287365,14:20:00,2.388,48.792,1
7264812,14:20:00,2.78,48.909,0
7287221,14:20:00,2.59,48.611,4
7288638,14:20:00,2.78,48.908,0
7287290,14:20:00,2.405,48.842,11
7264786,14:20:00,2.367,48.835,11
7288588,14:20:00,2.229,48.896,8
7264712,14:20:00,2.384,48.772,1
7288635,14:20:00,2.518,48.772,17
7264778,14:20:00,2.289,48.866,25
7264813,14:20:00,2.777,48.889,0
7288641,14:20:00,2.518,48.772,17
7264808,14:20:00,2.773,48.898,0
7264762,14:20:00,2.538,48.986,18
7288653,14:20:00,2.78,48.908,0
7264985,14:30:00,1.69,48.992,12
7288636,14:30:00,2.649,48.519,24
7288637,14:30:00,2.65,48.519,24
7320803,14:30:00,2.368,48.834,11
7288634,14:30:00,2.082,48.725,26
7320805,14:30:00,2.377,48.852,11
7267810,14:30:00,2.48,48.997,18
7264748,14:30:00,2.384,48.795,1
7288649,14:30:00,2.619,48.568,24
7264827,14:30:00,2.537,48.698,4
7288652,14:30:00,2.474,48.883,27
7288618,14:30:00,2.486,48.935,18
7288686,14:40:00,2.808,48.394,23
7264844,14:40:00,2.328,48.815,11
7265025,14:40:00,2.378,48.798,1
7288660,14:40:00,2.536,48.698,4
7288541,14:40:00,2.809,48.866,0
7286788,14:40:00,1.69,48.992,12
7288500,14:40:00,2.809,48.865,0
7288666,14:40:00,2.097,49.032,15
7288663,14:40:00,2.075,49.031,15
7264837,14:40:00,2.368,48.789,1
7264842,14:40:00,2.226,48.999,3
7264995,14:40:00,2.043,49.004,15
7264996,14:40:00,2.043,49.004,15
7288655,14:40:00,2.219,48.781,22
7288668,14:40:00,2.654,48.841,6
7288671,14:40:00,2.285,48.997,3
7288665,14:40:00,2.285,48.997,3
7265031,14:40:00,2.778,48.854,0
7264787,14:40:00,2.012,48.92,28
7265030,14:40:00,2.778,48.854,0
7264900,14:40:00,2.597,48.81,6
7264859,14:40:00,2.286,48.997,3
7264871,14:40:00,2.326,48.816,11
7265024,14:40:00,2.379,48.798,1
7288506,14:40:00,2.807,48.865,0
7288626,14:40:00,2.151,48.806,14
7288682,14:40:00,2.226,48.999,3
7288679,14:40:00,2.601,48.794,6
7288658,14:40:00,2.075,49.031,15
7264894,14:40:00,2.591,48.781,6
7264834,14:40:00,2.227,48.999,3
7287612,14:40:00,2.592,49.021,13
7288667,14:40:00,2.285,48.997,3
7288669,14:40:00,2.637,48.866,6
7264916,14:50:00,1.828,48.627,21
7264847,14:50:00,2.275,48.828,22
7288690,14:50:00,2.392,48.874,11
7288681,14:50:00,2.598,48.78,6
7264979,14:50:00,2.297,48.804,22
7264811,14:50:00,2.223,48.985,3
7265615,14:50:00,2.301,48.755,1
7265614,14:50:00,2.302,48.758,1
7265613,14:50:00,2.302,48.758,1
7265027,14:50:00,2.27,48.864,22
7288676,14:50:00,2.334,48.961,5
7288566,14:50:00,2.068,48.71,26
7264876,14:50:00,2.114,48.893,28
7264993,14:50:00,2.353,48.811,11
7320801,14:50:00,2.064,48.784,26
7288689,14:50:00,2.545,48.603,4
7288675,14:50:00,2.528,48.556,4
7264915,14:50:00,1.828,48.627,21
7264923,14:50:00,1.826,48.642,21
7288683,14:50:00,2.808,48.394,23
7320837,14:50:00,2.325,48.823,11
7264888,14:50:00,1.989,48.582,21
7264899,14:50:00,2.554,48.628,4
7264905,14:50:00,2.554,48.628,4
7265029,14:50:00,2.27,48.864,22
7265026,14:50:00,2.27,48.864,22
7288678,14:50:00,2.226,48.999,3
7288664,14:50:00,2.075,49.031,15
7288699,14:50:00,2.075,49.017,15
7286770,15:00:00,1.851,48.652,21
7286657,15:00:00,1.944,48.766,2
7288698,15:00:00,1.828,48.643,21
7320811,15:00:00,2.196,48.78,14
7288677,15:00:00,2.488,48.818,17
7265175,15:00:00,2.359,48.864,11
7264893,15:00:00,2.481,48.897,27
7288685,15:00:00,2.302,48.756,1
7265053,15:00:00,2.65,48.605,24
7265554,15:00:00,1.768,48.989,12
7264857,15:00:00,1.693,49.001,12
7264856,15:00:00,1.693,49.001,12
7264889,15:00:00,2.289,48.989,3
7264885,15:00:00,2.289,48.989,3
7288694,15:00:00,2.352,48.812,11
7320815,15:00:00,2.402,48.8,1
7320821,15:00:00,2.454,48.819,17
7320822,15:00:00,2.537,49.009,18
7288710,15:00:00,2.672,48.828,6
7286659,15:00:00,2.19,48.78,14
7320806,15:00:00,1.64,48.999,12
7320809,15:00:00,2.276,48.833,22
7320804,15:00:00,2.175,48.779,14
7320810,15:00:00,2.011,48.8,26
7288714,15:00:00,2.672,48.828,6
7286924,15:00:00,2.486,48.836,17
7287057,15:00:00,2.651,48.603,24
7288707,15:00:00,2.318,48.761,1
7265171,15:00:00,2.359,48.864,11
7265172,15:00:00,2.359,48.864,11
7265174,15:00:00,2.359,48.864,11
7264887,15:00:00,2.481,48.897,27
7265134,15:00:00,2.781,48.876,0
7264969,15:00:00,2.545,48.603,4
7264886,15:00:00,2.289,48.989,3
7288651,15:00:00,2.246,48.89,8
7320818,15:00:00,2.059,48.788,26
7320847,15:00:00,2.388,48.749,1
7288720,15:10:00,2.595,49.022,13
7265003,15:10:00,2.662,48.834,6
7288695,15:10:00,2.482,48.897,27
7288701,15:10:00,2.482,48.897,27
7265033,15:10:00,2.236,48.906,8
7288709,15:10:00,2.771,48.857,0
7288719,15:10:00,2.22,48.781,22
7288471,15:10:00,1.902,48.483,21
7264973,15:10:00,2.19,49.02,3
7265173,15:10:00,2.392,48.873,11
7265176,15:10:00,2.392,48.873,11
7265198,15:10:00,2.335,48.863,11
7264921,15:10:00,2.524,48.991,18
7288708,15:10:00,2.586,48.767,6
7264898,15:10:00,2.771,48.857,0
7264896,15:10:00,2.771,48.857,0
7264895,15:10:00,2.771,48.857,0
7265179,15:10:00,2.335,48.862,11
7265253,15:10:00,2.333,48.805,11
7288711,15:10:00,2.626,48.883,6
7288650,15:10:00,2.333,48.821,11
7288696,15:10:00,2.482,48.897,27
7265217,15:10:00,2.334,48.861,11
7264978,15:10:00,2.19,49.02,3
7288692,15:10:00,2.39,48.873,11
7264883,15:10:00,2.785,48.853,0
7288673,15:10:00,2.008,49.048,15
7264897,15:10:00,2.429,48.906,27
7265022,15:10:00,2.672,48.828,6
7265020,15:10:00,2.672,48.828,6
7265170,15:10:00,2.325,48.818,11
7265163,15:10:00,2.333,48.805,11
7288717,15:20:00,2.777,48.854,0
7265150,15:20:00,1.969,48.829,2
7288721,15:20:00,2.595,49.022,13
7320841,15:20:00,1.978,48.797,2
7288718,15:20:00,2.777,48.854,0
7265117,15:20:00,2.662,48.767,6
7265057,15:20:00,1.837,48.654,21
7288715,15:20:00,2.651,48.849,6
7265148,15:20:00,2.769,48.856,0
7288733,15:20:00,2.653,48.799,6
7320824,15:20:00,2.027,48.923,28
7288730,15:20:00,2.125,48.805,14
7288729,15:20:00,2.62,48.808,6
7287685,15:20:00,2.223,48.896,8
7265166,15:20:00,2.358,48.832,11
7265072,15:20:00,2.435,48.923,27
7265018,15:20:00,2.046,48.928,28
7265115,15:20:00,2.571,49.004,18
7265070,15:20:00,2.435,48.923,27
7265151,15:20:00,1.969,48.828,2
7265039,15:20:00,2.421,48.737,1
7265152,15:20:00,1.969,48.829,2
7288734,15:20:00,2.387,48.911,27
7286664,15:20:00,2.308,48.908,25
7288723,15:20:00,2.226,48.939,8
7265643,15:30:00,2.422,48.907,27
7265045,15:30:00,2.234,48.942,8
7265094,15:30:00,2.403,48.937,27
7305033,15:30:00,2.254,48.899,8
7265153,15:30:00,2.128,48.831,14
7265096,15:30:00,2.037,48.931,28
7288745,15:30:00,2.394,48.997,5
7321103,15:30:00,2.038,48.929,28
7288744,15:30:00,2.576,49.004,18
7288737,15:30:00,2.579,49.004,18
7265576,15:30:00,2.401,49.005,5
7265108,15:30:00,2.332,48.822,11
7265251,15:30:00,2.486,48.836,17
7265250,15:30:00,2.486,48.836,17
7265005,15:30:00,2.143,48.892,8
7288750,15:30:00,2.817,48.869,0
7321096,15:30:00,1.827,48.628,21
7321106,15:30:00,2.704,48.84,0
7265183,15:30:00,2.552,48.605,4
7265241,15:30:00,2.298,48.822,22
7265190,15:30:00,1.922,48.998,9
7275595,15:30:00,2.347,48.859,11
7265186,15:30:00,2.552,48.605,4
7265185,15:30:00,2.552,48.605,4
7265189,15:30:00,1.926,49.002,9
7265046,15:30:00,2.234,48.942,8
7265043,15:30:00,2.234,48.942,8
7288748,15:30:00,2.252,48.79,22
7321101,15:30:00,2.824,48.85,0
7286697,15:30:00,2.131,49.058,15
7288732,15:30:00,2.252,48.898,8
7265249,15:30:00,2.486,48.836,17
7288716,15:30:00,2.303,48.873,25
7288739,15:30:00,2.663,48.765,6
7321097,15:30:00,2.26,48.842,22
7321102,15:30:00,2.562,48.627,4
7321113,15:30:00,2.572,48.837,6
7321093,15:30:00,2.522,48.999,18
7288751,15:30:00,2.286,48.882,25
7288645,15:40:00,2.221,48.861,8
7288746,15:40:00,2.552,48.605,4
7288752,15:40:00,2.032,48.772,26
7321119,15:40:00,2.485,48.852,27
7265100,15:40:00,2.519,49.084,18
7265641,15:40:00,2.316,48.889,25
7265589,15:40:00,2.308,48.892,25
7265260,15:40:00,2.349,49.15,5
7265127,15:40:00,2.395,48.978,5
7265125,15:40:00,2.395,48.978,5
7288736,15:40:00,1.961,48.829,2
7287360,15:40:00,2.037,48.941,28
7288743,15:40:00,2.574,49.004,18
7321120,15:40:00,1.849,48.976,9
7321110,15:40:00,2.232,48.932,8
7288777,15:40:00,2.689,48.771,0
7288771,15:40:00,2.574,48.848,6
7321128,15:40:00,2.232,48.932,8
7265234,15:40:00,2.369,48.839,11
7288738,15:40:00,2.552,48.605,4
7265491,15:40:00,1.965,48.826,2
7286935,15:40:00,2.078,48.756,26
7288742,15:40:00,1.961,48.829,2
7265177,15:40:00,2.879,48.955,16
7288747,15:40:00,2.308,48.892,25
7265131,15:40:00,2.28,48.82,22
7265262,15:40:00,2.349,49.15,5
7265916,15:40:00,1.852,48.953,9
7265261,15:40:00,2.349,49.15,5
7267799,15:40:00,1.802,48.646,21
7265141,15:40:00,1.837,48.654,21
7287467,15:40:00,1.911,48.984,9
7288767,15:40:00,2.574,48.848,6
7288772,15:40:00,2.574,48.848,6
7321108,15:40:00,2.562,48.627,4
7265956,15:40:00,2.281,48.838,22
7321105,15:40:00,2.562,48.627,4
7288741,15:40:00,2.553,48.603,4
7321127,15:50:00,2.347,48.861,11
7265123,15:50:00,2.574,48.848,6
7265750,15:50:00,2.562,49.002,18
7265122,15:50:00,2.574,48.848,6
7265120,15:50:00,2.689,48.77,0
7265533,15:50:00,2.352,48.807,11
7265530,15:50:00,2.039,48.942,28
7288760,15:50:00,2.312,48.748,1
7288783,15:50:00,1.83,48.643,21
7321143,15:50:00,2.282,48.822,22
7287045,15:50:00,2.281,48.821,22
7265937,15:50:00,2.18,48.889,8
7265707,15:50:00,2.353,48.813,11
7265212,15:50:00,2.649,48.604,24
7265709,15:50:00,2.354,48.814,11
7265193,15:50:00,2.208,48.892,8
7265558,15:50:00,2.352,48.919,25
7321144,15:50:00,2.143,48.834,14
7265996,15:50:00,2.046,48.785,26
7286662,15:50:00,2.426,48.73,17
7321139,15:50:00,2.037,48.941,28
7288770,15:50:00,2.954,48.995,16
7265121,15:50:00,2.574,48.848,6
7265752,15:50:00,2.89,48.606,10
7288759,15:50:00,2.515,49.005,18
7287385,15:50:00,1.913,48.996,9
7288768,16:00:00,2.942,48.993,16
7265568,16:00:00,2.452,48.796,17
7288726,16:00:00,2.313,48.805,11
7288795,16:00:00,2.523,48.991,18
7288799,16:00:00,2.867,48.935,16
7288797,16:00:00,1.998,48.945,28
7288798,16:00:00,2.593,48.84,6
7267359,16:00:00,2.335,48.852,11
7288790,16:00:00,2.207,48.892,8
7286671,16:00:00,2.383,48.744,1
7288538,16:00:00,2.381,48.745,1
7288788,16:00:00,2.401,48.868,27
7288781,16:00:00,2.891,48.606,10
7321220,16:00:00,2.62,48.84,6
7321221,16:00:00,2.06,48.782,26
7321227,16:00:00,2.548,49.009,18
7321228,16:00:00,2.377,48.752,1
7321232,16:00:00,2.209,48.781,22
7321237,16:00:00,2.432,48.865,27
7321238,16:00:00,2.229,48.931,8
7321246,16:00:00,2.501,48.977,18
7321172,16:00:00,2.133,49.051,15
7321190,16:00:00,2.256,48.812,22
7321197,16:00:00,2.068,49.045,15
7321218,16:00:00,2.569,48.966,18
7321168,16:00:00,2.586,48.84,6
7269871,16:00:00,2.379,48.864,11
7269895,16:00:00,2.379,48.864,11
7265917,16:00:00,2.253,48.812,22
7265772,16:00:00,2.563,49.003,18
7288776,16:00:00,2.369,48.838,11
7265794,16:00:00,2.354,48.747,1
7265793,16:00:00,2.354,48.747,1
7265740,16:00:00,2.448,48.796,17
7265918,16:00:00,2.279,48.819,22
7265771,16:00:00,2.25,48.836,22
7288769,16:00:00,2.954,48.995,16
7286696,16:00:00,2.181,48.889,8
7286675,16:00:00,2.469,48.959,18
7286667,16:00:00,1.978,48.79,2
7321204,16:00:00,2.958,48.386,23
7321202,16:00:00,2.603,48.953,13
7321226,16:00:00,2.127,48.829,14
7265546,16:00:00,2.5,48.953,18
7265796,16:00:00,2.354,48.747,1
7265527,16:00:00,2.609,48.799,6
7265903,16:00:00,1.945,48.799,2
7321156,16:00:00,1.943,48.755,2
7265667,16:00:00,2.775,48.868,0
7265561,16:00:00,2.781,48.879,0
7321169,16:00:00,2.367,48.841,11
7288782,16:00:00,2.56,48.627,4
7265219,16:00:00,2.352,48.773,1
7265897,16:00:00,2.475,48.728,17
7287052,16:00:00,2.281,48.824,22
7286674,16:00:00,2.04,48.941,28
7288306,16:00:00,2.424,48.903,27
7288224,16:00:00,1.914,48.726,2
7321206,16:00:00,2.325,48.823,11
7321210,16:00:00,2.208,48.899,8
7321222,16:00:00,2.368,48.768,1
7321164,16:00:00,2.561,48.837,6
7321193,16:00:00,2.229,48.777,22
7321175,16:00:00,2.006,48.801,26
7321180,16:00:00,2.246,48.778,22
7321194,16:00:00,1.87,48.968,9
7321162,16:00:00,2.282,48.822,22
7265687,16:00:00,2.942,48.383,23
7288821,16:10:00,2.147,49.02,15
7265661,16:10:00,2.147,49.021,15
7288765,16:10:00,2.379,48.8,1
7286668,16:10:00,2.381,48.746,1
7267291,16:10:00,2.329,48.818,11
7288816,16:10:00,2.147,49.02,15
7288818,16:10:00,2.956,48.394,23
7286676,16:10:00,2.399,48.824,11
7321270,16:10:00,1.953,48.798,2
7321265,16:10:00,2.343,48.758,1
7265674,16:10:00,2.147,49.021,15
7286665,16:10:00,2.353,48.812,11
7265797,16:10:00,2.476,48.956,18
7265795,16:10:00,2.476,48.956,18
7265582,16:10:00,2.599,48.869,6
7265583,16:10:00,2.599,48.869,6
7267078,16:10:00,2.33,48.899,25
7265780,16:10:00,2.33,48.899,25
7286682,16:10:00,2.466,48.958,18
7288801,16:10:00,2.447,48.796,17
7288793,16:10:00,2.022,49.019,15
7321286,16:10:00,2.459,48.817,17
7288791,16:10:00,2.322,48.809,11
7265721,16:10:00,2.799,48.831,0
7321293,16:10:00,2.443,48.954,27
7267075,16:10:00,1.983,48.8,2
7265503,16:10:00,2.059,48.899,28
7288792,16:10:00,2.562,48.627,4
7265722,16:10:00,2.47,48.958,18
7265531,16:10:00,2.463,48.967,18
7265532,16:10:00,2.463,48.967,18
7265547,16:10:00,2.5,48.953,18
7265725,16:10:00,2.444,48.793,17
7321274,16:10:00,2.271,48.881,25
7267435,16:10:00,2.218,48.843,22
7321273,16:10:00,2.443,48.954,27
7265669,16:10:00,2.792,48.834,0
7287122,16:10:00,2.581,48.837,6
7288815,16:10:00,2.484,48.791,17
7288822,16:10:00,2.147,49.02,15
7267509,16:10:00,2.502,48.822,17
7321276,16:10:00,2.495,48.824,17
7287423,16:10:00,2.291,49.02,3
7265673,16:10:00,2.147,49.021,15
7265939,16:10:00,2.239,48.891,8
7265536,16:10:00,2.446,48.793,17
7265247,16:10:00,2.578,48.843,6
7265246,16:10:00,2.578,48.843,6
7288830,16:10:00,2.338,48.877,25
7286683,16:20:00,2.462,48.819,17
7288807,16:20:00,2.476,48.954,18
7288804,16:20:00,2.479,48.956,18
7287827,16:20:00,2.264,48.883,8
7287033,16:20:00,2.675,48.828,6
7286681,16:20:00,2.675,48.828,6
7286678,16:20:00,2.675,48.828,6
7288835,16:20:00,2.235,48.828,22
7265821,16:20:00,1.95,48.772,2
7267224,16:20:00,2.464,48.821,17
7267205,16:20:00,2.455,48.752,17
7265573,16:20:00,2.263,48.883,8
7265635,16:20:00,2.283,48.926,25
7287279,16:20:00,2.774,48.854,0
7265517,16:20:00,2.544,48.847,6
7265518,16:20:00,2.544,48.847,6
7265704,16:20:00,2.162,48.774,14
7265684,16:20:00,2.161,48.776,14
7288832,16:20:00,2.141,48.941,8
7321345,16:20:00,2.387,48.951,5
7267130,16:20:00,2.27,48.984,3
7265592,16:20:00,3.085,48.807,29
7265826,16:20:00,1.977,48.791,2
7265718,16:20:00,2.283,48.926,25
7266020,16:20:00,2.254,48.785,22
7288802,16:20:00,2.523,48.991,18
7267179,16:20:00,2.267,48.825,22
7287177,16:20:00,2.565,49.009,18
7288827,16:20:00,2.176,49.003,3
7287826,16:20:00,2.264,48.883,8
7321327,16:20:00,2.325,48.82,11
7321314,16:20:00,2.343,48.758,1
7321312,16:20:00,2.453,48.789,17
7321305,16:20:00,2.078,48.766,26
7265955,16:20:00,2.295,48.854,25
7265702,16:20:00,2.421,48.735,1
7288800,16:20:00,2.523,48.991,18
7265976,16:20:00,2.137,49.059,15
7265957,16:20:00,2.294,48.854,25
7321332,16:20:00,2.466,48.967,18
7321326,16:20:00,2.443,48.954,27
7321317,16:20:00,2.258,48.881,8
7288842,16:20:00,2.317,48.785,1
7287008,16:20:00,2.571,48.631,4
7265813,16:20:00,2.305,48.8,22
7265563,16:20:00,2.263,48.883,8
7265636,16:20:00,2.283,48.926,25
7288124,16:20:00,2.182,48.942,8
7265516,16:20:00,2.544,48.847,6
7265700,16:20:00,2.161,48.774,14
7288828,16:20:00,2.338,48.877,25
7288859,16:20:00,2.317,48.785,1
7265855,16:20:00,2.766,48.866,0
7267685,16:20:00,2.326,48.876,25
7288803,16:20:00,2.447,48.794,17
7321344,16:20:00,2.196,48.887,8
7265675,16:30:00,2.354,48.806,11
7267325,16:30:00,2.755,48.857,0
7323302,16:30:00,2.18,48.89,8
7323316,16:30:00,2.359,48.744,1
7323317,16:30:00,1.812,48.961,9
7323318,16:30:00,2.717,49.062,13
7323330,16:30:00,2.341,48.917,25
7265884,16:30:00,2.468,48.884,27
7267088,16:30:00,2.084,49.045,15
7267087,16:30:00,2.084,49.045,15
7267089,16:30:00,2.084,49.045,15
7267090,16:30:00,2.084,49.045,15
7265773,16:30:00,2.211,48.782,22
7265685,16:30:00,2.06,48.802,26
7322041,16:30:00,2.415,48.752,1
7288862,16:30:00,2.342,48.76,1
7286722,16:30:00,2.295,48.854,25
7286688,16:30:00,1.974,48.791,2
7286886,16:30:00,2.504,49.005,18
7268976,16:30:00,2.179,48.889,8
7267866,16:30:00,2.18,48.89,8
7288810,16:30:00,2.476,48.954,18
7265781,16:30:00,2.295,48.803,22
7323306,16:30:00,2.743,48.425,23
7323300,16:30:00,2.19,48.873,8
